run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,subset_fraction,twirling_enabled,bloch_r_init,bloch_r_final
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999847344544852,0.2,1.526554551445347e-05,0.6799999999999994,0.9999694693750446,7.632772757226733e-05,24,8,3,0.2,True,0.5999999999999996,0.9999694689089708
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999999997671692,0.2,2.3283047712041599e-10,0.6799999999999994,0.9999999995343388,1.164152385602079e-09,32,8,4,0.2,True,0.5999999999999996,0.9999999995343388
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999999999999998,0.2,1.1102230246251563e-16,0.6799999999999994,1.0,5.551115123125781e-16,40,8,5,0.2,True,0.5999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999999999999998,0.2,1.1102230246251563e-16,0.6799999999999994,1.0,5.551115123125781e-16,48,8,6,0.2,True,0.5999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999999999999998,0.2,1.1102230246251563e-16,0.6799999999999994,1.0,5.551115123125781e-16,56,8,7,0.2,True,0.5999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999999999999998,0.2,1.1102230246251563e-16,0.6799999999999994,1.0,5.551115123125781e-16,64,8,8,0.2,True,0.5999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999999999999998,0.2,1.1102230246251563e-16,0.6799999999999994,1.0,5.551115123125781e-16,72,8,9,0.2,True,0.5999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9999999999999998,0.2,1.1102230246251563e-16,0.6799999999999994,1.0,5.551115123125781e-16,80,8,10,0.2,True,0.5999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.500327679999999,0.2999999999999999,0.4996723199999999,0.5799999999999995,0.500000214748363,1.6655744,0,8,0,0.2,True,0.3999999999999999,0.00065536
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.5608299058346535,0.2999999999999999,0.4391700941653462,0.5799999999999995,0.5074005548877056,1.4639003138844875,8,8,1,0.2,True,0.3999999999999999,0.1216598116693072
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.954806022131518,0.2999999999999999,0.0451939778684816,0.5799999999999995,0.91369703553419,0.1506465928949389,16,8,2,0.2,True,0.3999999999999999,0.9096120442630364
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.998842991772834,0.2999999999999999,0.0011570082271658,0.5799999999999995,0.9976886608817436,0.0038566940905526,24,8,3,0.2,True,0.3999999999999999,0.9976859835456682
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.999998704647351,0.2999999999999999,1.2953526487557987e-06,0.5799999999999995,0.999997409298058,4.31784216251933e-06,32,8,4,0.2,True,0.3999999999999999,0.9999974092947024
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.999999999998322,0.2999999999999999,1.677658012511074e-12,0.5799999999999995,0.9999999999966444,5.592193375036915e-12,40,8,5,0.2,True,0.3999999999999999,0.9999999999966444
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.9999999999999998,0.2999999999999999,1.1102230246251563e-16,0.5799999999999995,1.0,3.700743415417189e-16,48,8,6,0.2,True,0.3999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.9999999999999998,0.2999999999999999,1.1102230246251563e-16,0.5799999999999995,1.0,3.700743415417189e-16,56,8,7,0.2,True,0.3999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.9999999999999998,0.2999999999999999,1.1102230246251563e-16,0.5799999999999995,1.0,3.700743415417189e-16,64,8,8,0.2,True,0.3999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.9999999999999998,0.2999999999999999,1.1102230246251563e-16,0.5799999999999995,1.0,3.700743415417189e-16,72,8,9,0.2,True,0.3999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,1,256,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.9999999999999998,0.2999999999999999,1.1102230246251563e-16,0.5799999999999995,1.0,3.700743415417189e-16,80,8,10,0.2,True,0.3999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.5000012799999999,0.3999999999999999,0.4999987199999999,0.5199999999999998,0.5000000000032766,1.2499968,0,8,0,0.2,True,0.1999999999999999,2.5599999999999984e-06
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.5003128750905349,0.3999999999999999,0.4996871249094649,0.5199999999999998,0.5000001957816446,1.2492178122736624,8,8,1,0.2,True,0.1999999999999999,0.0006257501810699
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.5576547756884577,0.3999999999999999,0.4423452243115421,0.5199999999999998,0.5066481463193727,1.1058630607788555,16,8,2,0.2,True,0.1999999999999999,0.1153095513769154
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9476666532455672,0.3999999999999999,0.0523333467544323,0.5199999999999998,0.9008108648561745,0.1308333668860809,24,8,3,0.2,True,0.1999999999999999,0.8953333064911351
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9984481478055668,0.3999999999999999,0.0015518521944329,0.5199999999999998,0.9969011121016004,0.0038796304860824,32,8,4,0.2,True,0.1999999999999999,0.9968962956111338
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9999976820420764,0.3999999999999999,2.31795792354772e-06,0.5199999999999998,0.9999953640948984,5.794894808869301e-06,40,8,5,0.2,True,0.1999999999999999,0.9999953640841528
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9999999999946276,0.3999999999999999,5.372202682707439e-12,0.5199999999999998,0.9999999999892554,1.3430506706768598e-11,48,8,6,0.2,True,0.1999999999999999,0.9999999999892554
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9999999999999998,0.3999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,2.7755575615628923e-16,56,8,7,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9999999999999998,0.3999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,2.7755575615628923e-16,64,8,8,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9999999999999998,0.3999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,2.7755575615628923e-16,72,8,9,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999998,0.9999999999999998,0.3999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,2.7755575615628923e-16,80,8,10,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.4999999999999998,1.0,0,8,0,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,8,8,1,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,16,8,2,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,24,8,3,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,32,8,4,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,40,8,5,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,48,8,6,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,56,8,7,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,64,8,8,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,72,8,9,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,256,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.5,1.0,80,8,10,0.2,True,0.0,0.0
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.5000012799999999,0.5999999999999999,0.4999987199999999,0.5199999999999998,0.5000000000032766,0.8333312,0,8,0,0.2,True,0.1999999999999999,2.5599999999999984e-06
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.5003128750905349,0.5999999999999999,0.4996871249094649,0.5199999999999998,0.5000001957816446,0.8328118748491083,8,8,1,0.2,True,0.1999999999999999,0.0006257501810699
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.5576547756884577,0.5999999999999999,0.4423452243115421,0.5199999999999998,0.5066481463193727,0.7372420405192371,16,8,2,0.2,True,0.1999999999999999,0.1153095513769154
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9476666532455672,0.5999999999999999,0.0523333467544323,0.5199999999999998,0.9008108648561745,0.0872222445907206,24,8,3,0.2,True,0.1999999999999999,0.8953333064911351
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9984481478055668,0.5999999999999999,0.0015518521944329,0.5199999999999998,0.9969011121016004,0.0025864203240549,32,8,4,0.2,True,0.1999999999999999,0.9968962956111338
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9999976820420764,0.5999999999999999,2.31795792354772e-06,0.5199999999999998,0.9999953640948984,3.863263205912867e-06,40,8,5,0.2,True,0.1999999999999999,0.9999953640841528
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9999999999946276,0.5999999999999999,5.372202682707439e-12,0.5199999999999998,0.9999999999892554,8.953671137845733e-12,48,8,6,0.2,True,0.1999999999999999,0.9999999999892554
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9999999999999998,0.5999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,1.8503717077085943e-16,56,8,7,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9999999999999998,0.5999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,1.8503717077085943e-16,64,8,8,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9999999999999998,0.5999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,1.8503717077085943e-16,72,8,9,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.9999999999999998,0.5999999999999999,1.1102230246251563e-16,0.5199999999999998,1.0,1.8503717077085943e-16,80,8,10,0.2,True,0.1999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.5003276799999998,0.6999999999999997,0.4996723199999999,0.5799999999999997,0.5000002147483645,0.7138176000000002,0,8,0,0.2,True,0.3999999999999998,0.0006553599999999
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.5608299058346533,0.6999999999999997,0.4391700941653464,0.5799999999999997,0.5074005548877056,0.627385848807638,8,8,1,0.2,True,0.3999999999999998,0.1216598116693067
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.954806022131518,0.6999999999999997,0.0451939778684817,0.5799999999999997,0.9136970355341898,0.0645628255264025,16,8,2,0.2,True,0.3999999999999998,0.9096120442630362
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.9988429917728338,0.6999999999999997,0.0011570082271658,0.5799999999999997,0.9976886608817436,0.0016528688959512,24,8,3,0.2,True,0.3999999999999998,0.997685983545668
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.9999987046473512,0.6999999999999997,1.2953526487002875e-06,0.5799999999999997,0.9999974092980582,1.8505037838575543e-06,32,8,4,0.2,True,0.3999999999999998,0.9999974092947024
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.999999999998322,0.6999999999999997,1.6776025013598428e-12,0.5799999999999997,0.9999999999966446,2.3965750019426335e-12,40,8,5,0.2,True,0.3999999999999998,0.9999999999966446
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.9999999999999998,0.6999999999999997,1.1102230246251563e-16,0.5799999999999997,1.0,1.5860328923216527e-16,48,8,6,0.2,True,0.3999999999999998,1.0
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.9999999999999998,0.6999999999999997,1.1102230246251563e-16,0.5799999999999997,1.0,1.5860328923216527e-16,56,8,7,0.2,True,0.3999999999999998,1.0
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.9999999999999998,0.6999999999999997,1.1102230246251563e-16,0.5799999999999997,1.0,1.5860328923216527e-16,64,8,8,0.2,True,0.3999999999999998,1.0
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.9999999999999998,0.6999999999999997,1.1102230246251563e-16,0.5799999999999997,1.0,1.5860328923216527e-16,72,8,9,0.2,True,0.3999999999999998,1.0
M1_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,1,256,dephase_z,iid_p,0.7,0.7,0.3,0.9999999999999998,0.6999999999999997,1.1102230246251563e-16,0.5799999999999997,1.0,1.5860328923216527e-16,80,8,10,0.2,True,0.3999999999999998,1.0
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.5083980799999985,0.7999999999999998,0.4916019199999999,0.6799999999999994,0.5001410554953701,0.6145024,0,8,0,0.2,True,0.5999999999999999,0.0167961599999999
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.8757122524887745,0.7999999999999998,0.1242877475112252,0.6799999999999994,0.7823193933403774,0.1553596843890316,8,8,1,0.2,True,0.5999999999999999,0.7514245049775492
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.995861989966672,0.7999999999999998,0.0041380100333276,0.6799999999999994,0.991758226187416,0.0051725125416596,16,8,2,0.2,True,0.5999999999999999,0.9917239799333444
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999847344544852,0.7999999999999998,1.526554551445347e-05,0.6799999999999994,0.9999694693750446,1.9081931893066843e-05,24,8,3,0.2,True,0.5999999999999999,0.9999694689089708
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999999997671692,0.7999999999999998,2.328305326315672e-10,0.6799999999999994,0.9999999995343388,2.91038165789459e-10,32,8,4,0.2,True,0.5999999999999999,0.9999999995343388
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999999999999998,0.7999999999999998,1.1102230246251563e-16,0.6799999999999994,1.0,1.3877787807814462e-16,40,8,5,0.2,True,0.5999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999999999999998,0.7999999999999998,1.1102230246251563e-16,0.6799999999999994,1.0,1.3877787807814462e-16,48,8,6,0.2,True,0.5999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999999999999998,0.7999999999999998,1.1102230246251563e-16,0.6799999999999994,1.0,1.3877787807814462e-16,56,8,7,0.2,True,0.5999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999999999999998,0.7999999999999998,1.1102230246251563e-16,0.6799999999999994,1.0,1.3877787807814462e-16,64,8,8,0.2,True,0.5999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999999999999998,0.7999999999999998,1.1102230246251563e-16,0.6799999999999994,1.0,1.3877787807814462e-16,72,8,9,0.2,True,0.5999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999997,0.9999999999999998,0.7999999999999998,1.1102230246251563e-16,0.6799999999999994,1.0,1.3877787807814462e-16,80,8,10,0.2,True,0.5999999999999999,1.0
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.5838860799999986,0.8999999999999997,0.41611392,0.8199999999999992,0.5140737488355307,0.4623488000000001,0,8,0,0.2,True,0.7999999999999996,0.1677721599999996
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9841231379419364,0.8999999999999997,0.0158768620580632,0.8199999999999992,0.9687504253814948,0.0176409578422925,8,8,1,0.2,True,0.7999999999999996,0.9682462758838732
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9998467755211315,0.8999999999999997,0.0001532244788681,0.8199999999999992,0.9996935979977452,0.0001702494209646,16,8,2,0.2,True,0.7999999999999996,0.9996935510422634
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999767693888,0.8999999999999997,2.3230610879387825e-08,0.8199999999999992,0.9999999535387792,2.5811789865986493e-08,24,8,3,0.2,True,0.7999999999999996,0.999999953538778
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999999999992,0.8999999999999997,3.3306690738754696e-16,0.8199999999999992,0.9999999999999992,3.7007434154171896e-16,32,8,4,0.2,True,0.7999999999999996,0.9999999999999992
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999999999998,0.8999999999999997,1.1102230246251563e-16,0.8199999999999992,1.0,1.2335811384723967e-16,40,8,5,0.2,True,0.7999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999999999998,0.8999999999999997,1.1102230246251563e-16,0.8199999999999992,1.0,1.2335811384723967e-16,48,8,6,0.2,True,0.7999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999999999998,0.8999999999999997,1.1102230246251563e-16,0.8199999999999992,1.0,1.2335811384723967e-16,56,8,7,0.2,True,0.7999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999999999998,0.8999999999999997,1.1102230246251563e-16,0.8199999999999992,1.0,1.2335811384723967e-16,64,8,8,0.2,True,0.7999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999999999998,0.8999999999999997,1.1102230246251563e-16,0.8199999999999992,1.0,1.2335811384723967e-16,72,8,9,0.2,True,0.7999999999999996,1.0
M1_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.9999999999999998,0.8999999999999997,1.1102230246251563e-16,0.8199999999999992,1.0,1.2335811384723967e-16,80,8,10,0.2,True,0.7999999999999996,1.0
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9168738810650732,0.0100000000000001,0.0831261189349255,0.9801999999999992,0.8475676654285138,8.31261189349245,0,9,0,0.2,True,0.9799999999999996,0.8337477621301488
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9998958658741178,0.0100000000000001,0.0001041341258818,0.9801999999999992,0.9997917534360684,0.0104134125881892,9,9,1,0.2,True,0.9799999999999996,0.999791731748236
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999895897532,0.0100000000000001,1.0410246276126855e-08,0.9801999999999992,0.9999999791795072,1.041024627612673e-06,18,9,2,0.2,True,0.9799999999999996,0.9999999791795072
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999996,0.0100000000000001,5.551115123125783e-17,0.9801999999999992,0.9999999999999996,5.551115123125717e-15,27,9,3,0.2,True,0.9799999999999996,0.9999999999999996
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999998,0.0100000000000001,1.1102230246251563e-16,0.9801999999999992,1.0,1.1102230246251431e-14,36,9,4,0.2,True,0.9799999999999996,1.0
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999998,0.0100000000000001,1.1102230246251563e-16,0.9801999999999992,1.0,1.1102230246251431e-14,45,9,5,0.2,True,0.9799999999999996,1.0
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999998,0.0100000000000001,1.1102230246251563e-16,0.9801999999999992,1.0,1.1102230246251431e-14,54,9,6,0.2,True,0.9799999999999996,1.0
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999998,0.0100000000000001,1.1102230246251563e-16,0.9801999999999992,1.0,1.1102230246251431e-14,63,9,7,0.2,True,0.9799999999999996,1.0
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999998,0.0100000000000001,1.1102230246251563e-16,0.9801999999999992,1.0,1.1102230246251431e-14,72,9,8,0.2,True,0.9799999999999996,1.0
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999998,0.0100000000000001,1.1102230246251563e-16,0.9801999999999992,1.0,1.1102230246251431e-14,81,9,9,0.2,True,0.9799999999999996,1.0
M1_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999999999999998,0.0100000000000001,1.1102230246251563e-16,0.9801999999999992,1.0,1.1102230246251431e-14,90,9,10,0.2,True,0.9799999999999996,1.0
