run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,twirling_enabled,bloch_r_init,bloch_r_final
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613249509436929,0.6928203230275509,0.7991714766283311,0.7599999999999998,1.0,1.1535046679000942,5,1,5,False,0.7211102550927979,1.0
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613249509436929,0.6928203230275509,0.7991714766283311,0.7599999999999998,1.0,1.1535046679000942,6,1,6,False,0.7211102550927979,1.0
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613249509436929,0.6928203230275509,0.7991714766283311,0.7599999999999998,1.0,1.1535046679000942,7,1,7,False,0.7211102550927979,1.0
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613249509436929,0.6928203230275509,0.7991714766283311,0.7599999999999998,1.0,1.1535046679000942,8,1,8,False,0.7211102550927979,1.0
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613249509436929,0.6928203230275509,0.7991714766283311,0.7599999999999998,1.0,1.1535046679000942,9,1,9,False,0.7211102550927979,1.0
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613249509436929,0.6928203230275509,0.7991714766283311,0.7599999999999998,1.0,1.1535046679000942,10,1,10,False,0.7211102550927979,1.0
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.3249999999999999,0.7794228634059946,0.7794228634059946,0.8649999999999998,0.8649999999999998,1.0,0,1,0,False,0.854400374531753,0.854400374531753
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2976878612716764,0.7794228634059946,0.8343996207578551,0.8649999999999998,0.987821176785058,1.0705352125694876,1,1,1,False,0.854400374531753,0.98774609772457
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951935598437317,0.7794228634059946,0.8395048774404169,0.8649999999999998,0.9999239981799626,1.0770852599471743,2,1,2,False,0.854400374531753,0.9999239952916048
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779929984159,0.7794228634059946,0.8395367803481248,0.8649999999999998,0.9999999971114228,1.0771261913968482,3,1,3,False,0.854400374531753,0.9999999971114226
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779924067715,0.7794228634059946,0.8395367815606583,0.8649999999999998,1.0,1.077126192952529,4,1,4,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779924067715,0.7794228634059946,0.8395367815606583,0.8649999999999998,1.0,1.077126192952529,5,1,5,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779924067716,0.7794228634059946,0.8395367815606583,0.8649999999999998,1.0,1.077126192952529,6,1,6,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779924067716,0.7794228634059946,0.8395367815606583,0.8649999999999998,1.0,1.077126192952529,7,1,7,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779924067716,0.7794228634059946,0.8395367815606583,0.8649999999999998,1.0,1.077126192952529,8,1,8,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779924067716,0.7794228634059946,0.8395367815606583,0.8649999999999998,1.0,1.077126192952529,9,1,9,False,0.854400374531753,1.0
M1_N2_dephase_z_iid_p_p0.90000,1,2,dephase_z,iid_p,0.9,0.9,0.3249999999999999,0.2951779924067716,0.7794228634059946,0.8395367815606583,0.8649999999999998,1.0,1.077126192952529,10,1,10,False,0.854400374531753,1.0
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.98505625,0.0164862003891899,0.0164862003891899,0.9705205225,0.9705205225,1.0,0,1,0,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9998477447188656,0.0164862003891899,0.0062452275232149,0.9705205225,0.9997727920553352,0.3788154563079298,1,1,1,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9999613453309408,0.0164862003891899,0.0062167703828693,0.9705205225,0.9999999870897378,0.3770893375131883,2,1,2,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.999961351785698,0.0164862003891899,0.0062167687991664,0.9705205225,1.0000000000000002,0.3770892414508578,3,1,3,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9999613517856978,0.0164862003891899,0.0062167687991664,0.9705205225,1.0,0.3770892414508584,4,1,4,False,,
