run_id,M,N,noise,mode,delta,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,bloch_r_init,bloch_r_final
M2_N512_dephase_z_iid_p_d0.95000_twirl,2,512,dephase_z,iid_p,0.95,0.95,0.0025,3.5666310793658333e-08,0.9974999999999994,0.9999999643336888,0.8190249999999993,0.99946573002909,1.0025062299084606,9,True,,
M2_N512_dephase_z_iid_p_d0.99000_twirl,2,512,dephase_z,iid_p,0.99,0.99,9.99999999999959e-05,8.60739257646514e-10,0.9998999999999998,0.9999999991392609,0.9607920399999998,0.9999170160105082,1.000100009140175,9,True,,
M2_N1024_dephase_z_iid_p_d0.01000_twirl,2,1024,dephase_z,iid_p,0.01,0.01,0.9800999999999996,0.9999792518505644,0.0198999999999998,2.074814943503478e-05,0.9607920399999998,0.9999585043468536,0.0010426205746248,10,True,,
M2_N1024_dephase_z_iid_p_d0.10000_twirl,2,1024,dephase_z,iid_p,0.1,0.1,0.8099999999999994,0.9996207216403488,0.1899999999999998,0.0003792783596505,0.6723999999999997,0.9992416590315684,0.0019962018928974,10,True,,
M2_N1024_dephase_z_iid_p_d0.20000_twirl,2,1024,dephase_z,iid_p,0.2,0.2,0.6399999999999997,0.9981925796169044,0.36,0.0018074203830949,0.4623999999999998,0.9963900564539698,0.0050206121752638,10,True,,
M2_N1024_dephase_z_iid_p_d0.30000_twirl,2,1024,dephase_z,iid_p,0.3,0.3,0.4899999999999998,0.990365511060316,0.5099999999999996,0.0096344889396834,0.3364,0.9808698250105492,0.0188911547836931,10,True,,
M2_N1024_dephase_z_iid_p_d0.40000_twirl,2,1024,dephase_z,iid_p,0.4,0.4,0.3599999999999999,0.9000425018216853,0.6399999999999997,0.0999574981783139,0.2704,0.8146830546527146,0.1561835909036156,10,True,,
M2_N1024_dephase_z_iid_p_d0.50000_twirl,2,1024,dephase_z,iid_p,0.5,0.5,0.25,0.2499999999999998,0.7499999999999999,0.7499999999999997,0.2500000000000002,0.2499999999999999,0.9999999999999996,10,True,,
M2_N1024_dephase_z_iid_p_d0.60000_twirl,2,1024,dephase_z,iid_p,0.6,0.6,0.1599999999999999,0.0041524145938172,0.8399999999999999,0.9958475854061828,0.2704,0.8146830546527146,1.1855328397692655,10,True,,
M2_N1024_dephase_z_iid_p_d0.70000_twirl,2,1024,dephase_z,iid_p,0.7,0.7,0.09,4.517488523095303e-05,0.91,0.9999548251147684,0.3364000000000002,0.9808698250105492,1.0988514561700753,10,True,,
M2_N1024_dephase_z_iid_p_d0.80000_twirl,2,1024,dephase_z,iid_p,0.8,0.8,0.04,1.6246696341593032e-06,0.9599999999999996,0.9999983753303652,0.4623999999999997,0.99639005645397,1.0416649743024642,10,True,,
M2_N1024_dephase_z_iid_p_d0.90000_twirl,2,1024,dephase_z,iid_p,0.9,0.9,0.01,7.18444776171001e-08,0.9899999999999995,0.9999999281555224,0.6723999999999996,0.9992416590315684,1.010100937530831,10,True,,
M2_N1024_dephase_z_iid_p_d0.95000_twirl,2,1024,dephase_z,iid_p,0.95,0.95,0.0025,8.92848166234028e-09,0.9974999999999994,0.999999991071518,0.8190249999999993,0.999732713363798,1.0025062567133018,10,True,,
M2_N1024_dephase_z_iid_p_d0.99000_twirl,2,1024,dephase_z,iid_p,0.99,0.99,9.99999999999959e-05,2.1522940374385508e-10,0.9998999999999998,0.9999999997847702,0.9607920399999998,0.9999585043468536,1.0001000097857489,10,True,,
M3_N2_dephase_z_iid_p_d0.01000_twirl,3,2,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.984555723091531,0.0297009999999998,0.0154442769084682,0.9417683576079998,0.9694279157933602,0.5199918153755205,1,True,,
M3_N2_dephase_z_iid_p_d0.10000_twirl,3,2,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.8124706710464569,0.2709999999999997,0.1875293289535425,0.5513679999999996,0.669768611105503,0.6919901437400101,1,True,,
M3_N2_dephase_z_iid_p_d0.20000_twirl,3,2,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.5889570552147237,0.4879999999999997,0.4110429447852757,0.3144319999999997,0.384999601858132,0.8423011163632703,1,True,,
M3_N2_dephase_z_iid_p_d0.30000_twirl,3,2,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.3854442094130089,0.6569999999999998,0.6145557905869907,0.195112,0.2182381284978797,0.9353969415327108,1,True,,
M3_N2_dephase_z_iid_p_d0.40000_twirl,3,2,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.230277185501066,0.784,0.7697228144989342,0.140608,0.1446981138849835,0.9817893042078242,1,True,,
M3_N2_dephase_z_iid_p_d0.50000_twirl,3,2,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999996,0.1250000000000001,0.125,1.0,1,True,,
M3_N2_dephase_z_iid_p_d0.60000_twirl,3,2,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0597014925373134,0.936,0.9402985074626864,0.140608,0.1446981138849835,1.0045924225028702,1,True,,
M3_N2_dephase_z_iid_p_d0.70000_twirl,3,2,dephase_z,iid_p,0.7,0.7,0.027,0.0232020095187731,0.973,0.976797990481227,0.1951120000000002,0.2182381284978796,1.0039033817895446,1,True,,
M3_N2_dephase_z_iid_p_d0.80000_twirl,3,2,dephase_z,iid_p,0.8,0.8,0.008,0.0061349693251533,0.9919999999999995,0.9938650306748468,0.3144319999999997,0.3849996018581319,1.0018800712448055,1,True,,
M3_N2_dephase_z_iid_p_d0.90000_twirl,3,2,dephase_z,iid_p,0.9,0.9,0.001,0.0006452369779446,0.9989999999999996,0.9993547630220556,0.5513679999999994,0.6697686111055029,1.0003551181401962,1,True,,
M3_N2_dephase_z_iid_p_d0.95000_twirl,3,2,dephase_z,iid_p,0.95,0.95,0.0001249999999999,7.179781734630556e-05,0.9998749999999992,0.9999282021826535,0.7412176249999991,0.8386462881443679,1.0000532088337584,1,True,,
M3_N2_dephase_z_iid_p_d0.99000_twirl,3,2,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,5.149950023823348e-07,0.999999,0.9999994850049972,0.941768357608,0.9694279157933604,1.0000004850054822,1,True,,
M3_N4_dephase_z_iid_p_d0.01000_twirl,3,4,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.992093686469344,0.0297009999999998,0.0079063135306551,0.9417683576079998,0.9842704402914796,0.2661968799250935,2,True,,
M3_N4_dephase_z_iid_p_d0.10000_twirl,3,4,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.8799093120791931,0.2709999999999997,0.1200906879208062,0.5513679999999996,0.7783751696579746,0.4431390698184739,2,True,,
M3_N4_dephase_z_iid_p_d0.20000_twirl,3,4,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.6711278608217851,0.4879999999999997,0.3288721391782144,0.3144319999999997,0.476111555681217,0.6739183179881447,2,True,,
M3_N4_dephase_z_iid_p_d0.30000_twirl,3,4,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.4347139108021347,0.6569999999999998,0.5652860891978649,0.195112,0.2502958875351042,0.8604050063894446,2,True,,
M3_N4_dephase_z_iid_p_d0.40000_twirl,3,4,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.2464533457912602,0.784,0.7535466542087399,0.140608,0.1499772574712924,0.9611564466948213,2,True,,
M3_N4_dephase_z_iid_p_d0.50000_twirl,3,4,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999994,0.1250000000000001,0.1249999999999999,1.0,2,True,,
M3_N4_dephase_z_iid_p_d0.60000_twirl,3,4,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.054699178206326,0.936,0.9453008217936736,0.140608,0.1499772574712924,1.0099367754205917,2,True,,
M3_N4_dephase_z_iid_p_d0.70000_twirl,3,4,dephase_z,iid_p,0.7,0.7,0.027,0.0184168751328115,0.973,0.9815831248671884,0.1951120000000002,0.250295887535104,1.0088212999662778,2,True,,
M3_N4_dephase_z_iid_p_d0.80000_twirl,3,4,dephase_z,iid_p,0.8,0.8,0.008,0.0037789141716182,0.9919999999999995,0.9962210858283814,0.3144319999999997,0.4761115556812165,1.0042551268431268,2,True,,
M3_N4_dephase_z_iid_p_d0.90000_twirl,3,4,dephase_z,iid_p,0.9,0.9,0.001,0.0002679952388729,0.9989999999999996,0.9997320047611272,0.5513679999999994,0.7783751696579744,1.0007327374986263,2,True,,
M3_N4_dephase_z_iid_p_d0.95000_twirl,3,4,dephase_z,iid_p,0.95,0.95,0.0001249999999999,2.339750939544555e-05,0.9998749999999992,0.9999766024906042,0.7412176249999991,0.9065682340007588,1.000101615192504,2,True,,
M3_N4_dephase_z_iid_p_d0.99000_twirl,3,4,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,1.3597554795739025e-07,0.999999,0.9999998640244518,0.941768357608,0.9842704402914796,1.0000008640253155,2,True,,
M3_N8_dephase_z_iid_p_d0.01000_twirl,3,8,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.9959921927656696,0.0297009999999998,0.0040078072343295,0.9417683576079998,0.9920057650210814,0.1349384611403501,3,True,,
M3_N8_dephase_z_iid_p_d0.10000_twirl,3,8,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.9285162752086404,0.2709999999999997,0.0714837247913589,0.5513679999999996,0.8636841415478445,0.2637775822559374,3,True,,
M3_N8_dephase_z_iid_p_d0.20000_twirl,3,8,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.7538809977153611,0.4879999999999997,0.2461190022846384,0.3144319999999997,0.5837303099571873,0.5043422177963905,3,True,,
M3_N8_dephase_z_iid_p_d0.30000_twirl,3,8,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.4925023625048231,0.6569999999999998,0.507497637495176,0.195112,0.2945721615509878,0.772446936826752,3,True,,
M3_N8_dephase_z_iid_p_d0.40000_twirl,3,8,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.2651288770448042,0.784,0.7348711229551955,0.140608,0.1568326751843483,0.93733561601428,3,True,,
M3_N8_dephase_z_iid_p_d0.50000_twirl,3,8,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999997,0.1250000000000001,0.125,1.0000000000000002,3,True,,
M3_N8_dephase_z_iid_p_d0.60000_twirl,3,8,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0491511770862065,0.936,0.9508488229137932,0.140608,0.1568326751843483,1.015864127044651,3,True,,
M3_N8_dephase_z_iid_p_d0.70000_twirl,3,8,dephase_z,iid_p,0.7,0.7,0.027,0.0133463274369405,0.973,0.9866536725630594,0.1951120000000002,0.2945721615509877,1.0140325514522706,3,True,,
M3_N8_dephase_z_iid_p_d0.80000_twirl,3,8,dephase_z,iid_p,0.8,0.8,0.008,0.0018047081104576,0.9919999999999995,0.9981952918895424,0.3144319999999997,0.5837303099571871,1.00624525392091,3,True,,
M3_N8_dephase_z_iid_p_d0.90000_twirl,3,8,dephase_z,iid_p,0.9,0.9,0.001,6.931140418464333e-05,0.9989999999999996,0.9999306885958152,0.5513679999999994,0.8636841415478442,1.0009316202160317,3,True,,
M3_N8_dephase_z_iid_p_d0.95000_twirl,3,8,dephase_z,iid_p,0.95,0.95,0.0001249999999999,4.255158869966811e-06,0.9998749999999992,0.9999957448411292,0.7412176249999991,0.9487978315126204,1.000120759936122,3,True,,
M3_N8_dephase_z_iid_p_d0.99000_twirl,3,8,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,1.8356585411287843e-08,0.999999,0.9999999816434142,0.941768357608,0.9920057650210812,1.0000009816443958,3,True,,
M3_N16_dephase_z_iid_p_d0.01000_twirl,3,16,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.9979819421222338,0.0297009999999998,0.0020180578777657,0.9417683576079998,0.9959693095133916,0.0679457889554469,4,True,,
M3_N16_dephase_z_iid_p_d0.10000_twirl,3,16,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.9600833358608944,0.2709999999999997,0.0399166641391049,0.5513679999999996,0.9222599364635388,0.1472939636129333,4,True,,
M3_N16_dephase_z_iid_p_d0.20000_twirl,3,16,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.8302270279318846,0.4879999999999997,0.1697729720681148,0.3144319999999997,0.6971237270175721,0.3478954345658093,4,True,,
M3_N16_dephase_z_iid_p_d0.30000_twirl,3,16,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.5602697542213274,0.6569999999999998,0.4397302457786721,0.195112,0.3553677405276705,0.6693002218853459,4,True,,
M3_N16_dephase_z_iid_p_d0.40000_twirl,3,16,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.2871887627048918,0.784,0.7128112372951076,0.140608,0.1658470445543199,0.9091980067539638,4,True,,
M3_N16_dephase_z_iid_p_d0.50000_twirl,3,16,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999997,0.1250000000000001,0.125,1.0000000000000002,4,True,,
M3_N16_dephase_z_iid_p_d0.60000_twirl,3,16,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.043296203752123,0.936,0.9567037962478766,0.140608,0.1658470445543199,1.0221194404357656,4,True,,
M3_N16_dephase_z_iid_p_d0.70000_twirl,3,16,dephase_z,iid_p,0.7,0.7,0.027,0.0087907678805489,0.973,0.9912092321194502,0.1951120000000002,0.3553677405276702,1.0187145242748716,4,True,,
M3_N16_dephase_z_iid_p_d0.80000_twirl,3,16,dephase_z,iid_p,0.8,0.8,0.008,0.0006882695565489,0.9919999999999995,0.9993117304434508,0.3144319999999997,0.6971237270175715,1.0073706960115434,4,True,,
M3_N16_dephase_z_iid_p_d0.90000_twirl,3,16,dephase_z,iid_p,0.9,0.9,0.001,1.411370183730078e-05,0.9989999999999996,0.9999858862981628,0.5513679999999994,0.9222599364635384,1.0009868731713345,4,True,,
M3_N16_dephase_z_iid_p_d0.95000_twirl,3,16,dephase_z,iid_p,0.95,0.95,0.0001249999999999,6.62425007536285e-07,0.9998749999999992,0.9999993375749924,0.7412176249999991,0.9730416468530166,1.000124353119133,4,True,,
M3_N16_dephase_z_iid_p_d0.99000_twirl,3,16,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,2.3876818594869803e-09,0.999999,0.999999997612318,0.941768357608,0.9959693095133916,1.0000009976133155,4,True,,
M3_N32_dephase_z_iid_p_d0.01000_twirl,3,32,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.9989873672501736,0.0297009999999998,0.0010126327498256,0.9417683576079998,0.9979761011224852,0.0340942308281078,5,True,,
M3_N32_dephase_z_iid_p_d0.10000_twirl,3,32,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.9787057545007948,0.2709999999999997,0.0212942454992043,0.5513679999999996,0.958010998999104,0.0785765516575806,5,True,,
M3_N32_dephase_z_iid_p_d0.20000_twirl,3,32,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.89247037154686,0.4879999999999997,0.1075296284531392,0.3144319999999997,0.7998535742273192,0.2203475992892198,5,True,,
M3_N32_dephase_z_iid_p_d0.30000_twirl,3,32,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.6372396470820957,0.6569999999999998,0.3627603529179038,0.195112,0.436246562277252,0.5521466558872207,5,True,,
M3_N32_dephase_z_iid_p_d0.40000_twirl,3,32,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.3135884720588926,0.784,0.686411527941107,0.140608,0.1778621546892502,0.8755249080881468,5,True,,
M3_N32_dephase_z_iid_p_d0.50000_twirl,3,32,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999996,0.1250000000000001,0.1249999999999999,1.0,5,True,,
M3_N32_dephase_z_iid_p_d0.60000_twirl,3,32,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0372723797147574,0.936,0.962727620285242,0.140608,0.1778621546892502,1.0285551498773953,5,True,,
M3_N32_dephase_z_iid_p_d0.70000_twirl,3,32,dephase_z,iid_p,0.7,0.7,0.027,0.0051426907498926,0.973,0.9948573092501064,0.1951120000000002,0.4362465622772515,1.0224638327339224,5,True,,
M3_N32_dephase_z_iid_p_d0.80000_twirl,3,32,dephase_z,iid_p,0.8,0.8,0.008,0.0002075996297709,0.9919999999999995,0.9997924003702284,0.3144319999999997,0.7998535742273192,1.0078552423086986,5,True,,
M3_N32_dephase_z_iid_p_d0.90000_twirl,3,32,dephase_z,iid_p,0.9,0.9,0.001,2.403894660877481e-06,0.9989999999999996,0.9999975961053384,0.5513679999999994,0.958010998999104,1.0009985947000388,5,True,,
M3_N32_dephase_z_iid_p_d0.95000_twirl,3,32,dephase_z,iid_p,0.95,0.95,0.0001249999999999,9.371709830735945e-08,0.9998749999999992,0.999999906282902,0.7412176249999991,0.986142067549161,1.00012492189814,5,True,,
M3_N32_dephase_z_iid_p_d0.99000_twirl,3,32,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,3.046067957406965e-10,0.999999,0.999999999695392,0.941768357608,0.997976101122486,1.0000009996963917,5,True,,
M3_N64_dephase_z_iid_p_d0.01000_twirl,3,64,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.99949277422711,0.0297009999999998,0.0005072257728893,0.9417683576079998,0.9989858914144568,0.0170777338436198,6,True,,
M3_N64_dephase_z_iid_p_d0.10000_twirl,3,64,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.9889645216203912,0.2709999999999997,0.0110354783796081,0.5513679999999996,0.9780906721713218,0.0407213224339785,6,True,,
M3_N64_dephase_z_iid_p_d0.20000_twirl,3,64,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.9369562641836364,0.4879999999999997,0.0630437358163627,0.3144319999999997,0.879098003039971,0.1291879832302515,6,True,,
M3_N64_dephase_z_iid_p_d0.30000_twirl,3,64,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.719387757608057,0.6569999999999998,0.2806122423919425,0.195112,0.5369047147210144,0.4271114800486188,6,True,,
M3_N64_dephase_z_iid_p_d0.40000_twirl,3,64,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.3454018895679903,0.784,0.6545981104320094,0.140608,0.1940936968855218,0.8349465694285835,6,True,,
M3_N64_dephase_z_iid_p_d0.50000_twirl,3,64,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999996,0.1250000000000001,0.1249999999999999,1.0,6,True,,
M3_N64_dephase_z_iid_p_d0.60000_twirl,3,64,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0311723953883792,0.936,0.9688276046116204,0.140608,0.1940936968855218,1.0350722271491672,6,True,,
M3_N64_dephase_z_iid_p_d0.70000_twirl,3,64,dephase_z,iid_p,0.7,0.7,0.027,0.0025797144430222,0.973,0.997420285556978,0.1951120000000002,0.5369047147210138,1.0250979296577367,6,True,,
M3_N64_dephase_z_iid_p_d0.80000_twirl,3,64,dephase_z,iid_p,0.8,0.8,0.008,4.95868016811204e-05,0.9919999999999995,0.9999504131983188,0.3144319999999997,0.8790980030399707,1.0080145294337894,6,True,,
M3_N64_dephase_z_iid_p_d0.90000_twirl,3,64,dephase_z,iid_p,0.9,0.9,0.001,3.609734617010318e-07,0.9989999999999996,0.9999996390265382,0.5513679999999994,0.9780906721713216,1.0010006396662048,6,True,,
M3_N64_dephase_z_iid_p_d0.95000_twirl,3,64,dephase_z,iid_p,0.95,0.95,0.0001249999999999,1.2525874669813672e-08,0.9998749999999992,0.999999987474125,0.7412176249999991,0.9929704360188184,1.0001250030995132,6,True,,
M3_N64_dephase_z_iid_p_d0.99000_twirl,3,64,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,3.847169584240933e-11,0.999999,0.999999999961528,0.941768357608,0.9989858914144568,1.000000999962528,6,True,,
M3_N128_dephase_z_iid_p_d0.01000_twirl,3,128,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.9997461586869844,0.0297009999999998,0.0002538413130149,0.9417683576079998,0.999492403278176,0.0085465577931717,7,True,,
M3_N128_dephase_z_iid_p_d0.10000_twirl,3,128,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.9943763308197084,0.2709999999999997,0.005623669180291,0.5513679999999996,0.9887947273378244,0.0207515467907417,7,True,,
M3_N128_dephase_z_iid_p_d0.20000_twirl,3,128,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.9652092345973572,0.4879999999999997,0.0347907654026422,0.3144319999999997,0.9320112735411048,0.0712925520545947,7,True,,
M3_N128_dephase_z_iid_p_d0.30000_twirl,3,128,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.7992854442662989,0.6569999999999998,0.2007145557337005,0.195112,0.6495090246585659,0.3055016069006097,7,True,,
M3_N128_dephase_z_iid_p_d0.40000_twirl,3,128,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.3839293307711221,0.784,0.6160706692288773,0.140608,0.2163190109282454,0.7858044250368333,7,True,,
M3_N128_dephase_z_iid_p_d0.50000_twirl,3,128,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999994,0.1250000000000001,0.1249999999999999,1.0,7,True,,
M3_N128_dephase_z_iid_p_d0.60000_twirl,3,128,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0251271723392534,0.936,0.9748728276607462,0.140608,0.2163190109282454,1.0415307987828486,7,True,,
M3_N128_dephase_z_iid_p_d0.70000_twirl,3,128,dephase_z,iid_p,0.7,0.7,0.027,0.0010693354495313,0.973,0.9989306645504686,0.1951120000000002,0.6495090246585653,1.0266502205040786,7,True,,
M3_N128_dephase_z_iid_p_d0.80000_twirl,3,128,dephase_z,iid_p,0.8,0.8,0.008,9.62600175035154e-06,0.9919999999999995,0.9999903739982492,0.3144319999999997,0.9320112735411044,1.0080548124982354,7,True,,
M3_N128_dephase_z_iid_p_d0.90000_twirl,3,128,dephase_z,iid_p,0.9,0.9,0.001,4.999062335856901e-08,0.9989999999999996,0.9999999500093764,0.5513679999999994,0.9887947273378244,1.001000950960337,7,True,,
M3_N128_dephase_z_iid_p_d0.95000_twirl,3,128,dephase_z,iid_p,0.95,0.95,0.0001249999999999,1.621553289016467e-09,0.9998749999999992,0.9999999983784466,0.7412176249999991,0.9964592449246288,1.0001250140051978,7,True,,
M3_N128_dephase_z_iid_p_d0.99000_twirl,3,128,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,4.834084072957474e-12,0.999999,0.9999999999951656,0.941768357608,0.999492403278176,1.0000009999961654,7,True,,
M3_N256_dephase_z_iid_p_d0.01000_twirl,3,256,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.9998730221008184,0.0297009999999998,0.0001269778991809,0.9417683576079998,0.9997460656982746,0.004275206194437,8,True,,
M3_N256_dephase_z_iid_p_d0.10000_twirl,3,256,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.997160381844513,0.2709999999999997,0.0028396181554863,0.5513679999999996,0.994331501609848,0.0104782957767023,8,True,,
M3_N256_dephase_z_iid_p_d0.20000_twirl,3,256,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.9815843015605517,0.4879999999999997,0.0184156984394478,0.3144319999999997,0.9636174427791794,0.0377370869660816,8,True,,
M3_N256_dephase_z_iid_p_d0.30000_twirl,3,256,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.8682208441526164,0.6569999999999998,0.131779155847383,0.195112,0.758713837634956,0.2005771017463973,8,True,,
M3_N256_dephase_z_iid_p_d0.40000_twirl,3,256,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.4306320400367195,0.784,0.56936795996328,0.140608,0.2470890823540267,0.7262346428103061,8,True,,
M3_N256_dephase_z_iid_p_d0.50000_twirl,3,256,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999997,0.1250000000000001,0.1249999999999999,1.0000000000000002,8,True,,
M3_N256_dephase_z_iid_p_d0.60000_twirl,3,256,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0193049078843799,0.936,0.98069509211562,0.140608,0.2470890823540267,1.0477511667901922,8,True,,
M3_N256_dephase_z_iid_p_d0.70000_twirl,3,256,dephase_z,iid_p,0.7,0.7,0.027,0.0003552606577208,0.973,0.999644739342279,0.1951120000000002,0.7587138376349558,1.0273841103209445,8,True,,
M3_N256_dephase_z_iid_p_d0.80000_twirl,3,256,dephase_z,iid_p,0.8,0.8,0.008,1.5865832884307403e-06,0.9919999999999995,0.999998413416711,0.3144319999999997,0.9636174427791792,1.0080629167507171,8,True,,
M3_N256_dephase_z_iid_p_d0.90000_twirl,3,256,dephase_z,iid_p,0.9,0.9,0.001,6.6006832908066475e-09,0.9989999999999996,0.9999999933993166,0.5513679999999994,0.994331501609848,1.0010009943937108,8,True,,
M3_N256_dephase_z_iid_p_d0.95000_twirl,3,256,dephase_z,iid_p,0.95,0.95,0.0001249999999999,2.063659216991038e-10,0.9998749999999992,0.9999999997936334,0.7412176249999991,0.998223019761924,1.0001250154205616,8,True,,
M3_N256_dephase_z_iid_p_d0.99000_twirl,3,256,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,6.05829988261002e-13,0.999999,0.9999999999993938,0.941768357608,0.9997460656982746,1.0000010000003938,8,True,,
M3_N512_dephase_z_iid_p_d0.01000_twirl,3,512,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.9999364967227236,0.0297009999999998,6.35032772756047e-05,0.9417683576079998,0.999872998822185,0.0021380854946165,9,True,,
M3_N512_dephase_z_iid_p_d0.10000_twirl,3,512,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.998573068750513,0.2709999999999997,0.0014269312494862,0.5513679999999996,0.99714885063893,0.0052654289648939,9,True,,
M3_N512_dephase_z_iid_p_d0.20000_twirl,3,512,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.990500533982556,0.4879999999999997,0.009499466017443,0.3144319999999997,0.9811209075898024,0.019466118888203,9,True,,
M3_N512_dephase_z_iid_p_d0.30000_twirl,3,512,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.9203038994129652,0.6569999999999998,0.0796961005870342,0.195112,0.8488568562584384,0.1213030450335377,9,True,,
M3_N512_dephase_z_iid_p_d0.40000_twirl,3,512,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.4869091417637035,0.784,0.5130908582362959,0.140608,0.2898796734952937,0.6544526253013977,9,True,,
M3_N512_dephase_z_iid_p_d0.50000_twirl,3,512,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999993,0.1250000000000001,0.1249999999999999,0.9999999999999998,9,True,,
M3_N512_dephase_z_iid_p_d0.60000_twirl,3,512,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0139172970953742,0.936,0.9860827029046256,0.140608,0.2898796734952937,1.0535071612228908,9,True,,
M3_N512_dephase_z_iid_p_d0.70000_twirl,3,512,dephase_z,iid_p,0.7,0.7,0.027,9.341124601205768e-05,0.973,0.9999065887539872,0.1951120000000002,0.8488568562584378,1.027653225851991,9,True,,
M3_N512_dephase_z_iid_p_d0.80000_twirl,3,512,dephase_z,iid_p,0.8,0.8,0.008,2.3313461282217933e-07,0.9919999999999995,0.999999766865387,0.3144319999999997,0.9811209075898024,1.008064281114302,9,True,,
M3_N512_dephase_z_iid_p_d0.90000_twirl,3,512,dephase_z,iid_p,0.9,0.9,0.001,8.4888048240719e-10,0.9989999999999996,0.999999999151119,0.5513679999999994,0.99714885063893,1.0010010001512708,9,True,,
M3_N512_dephase_z_iid_p_d0.95000_twirl,3,512,dephase_z,iid_p,0.95,0.95,0.0001249999999999,2.6031347918747644e-11,0.9998749999999992,0.9999999999739688,0.7412176249999991,0.9991098452360648,1.0001250156009196,9,True,,
