run_id,M,N,noise,mode,delta,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,bloch_r_init,bloch_r_final
M3_N128_depolarizing_iid_p_d0.20000,3,128,depolarizing,iid_p,0.2,0.15,0.729,0.9943763308197082,0.2709999999999998,0.005623669180291,0.5513680000000004,0.9887947273378244,0.0207515467907418,7,False,,
M3_N128_depolarizing_iid_p_d0.30000,3,128,depolarizing,iid_p,0.3,0.2249999999999999,0.6141249999999998,0.9857244939513926,0.3858749999999995,0.0142755060486067,0.413493625,0.9717191173231468,0.03699515658855,7,False,,
M3_N128_depolarizing_iid_p_d0.40000,3,128,depolarizing,iid_p,0.4,0.3,0.5119999999999999,0.9652092345973567,0.488,0.0347907654026424,0.3144320000000001,0.932011273541104,0.0712925520545952,7,False,,
M3_N128_depolarizing_iid_p_d0.50000,3,128,depolarizing,iid_p,0.5,0.375,0.421875,0.9148341918037948,0.5781249999999998,0.0851658081962046,0.2441406250000002,0.839075078043318,0.1473138303934351,7,False,,
M3_N128_depolarizing_iid_p_d0.60000,3,128,depolarizing,iid_p,0.6,0.4499999999999999,0.3429999999999999,0.7992854442662989,0.6569999999999998,0.2007145557337006,0.1951120000000001,0.6495090246585657,0.3055016069006098,7,False,,
M3_N128_depolarizing_iid_p_d0.70000,3,128,depolarizing,iid_p,0.7,0.5249999999999999,0.2746249999999999,0.5998638769687181,0.7253749999999994,0.4001361230312814,0.1618786249999999,0.3953662940385148,0.5516265697484497,7,False,,
M3_N128_depolarizing_iid_p_d0.80000,3,128,depolarizing,iid_p,0.8,0.6000000000000001,0.2159999999999997,0.3839293307711215,0.7839999999999996,0.6160706692288777,0.1406079999999999,0.2163190109282451,0.7858044250368341,7,False,,
M3_N128_depolarizing_iid_p_d0.90000,3,128,depolarizing,iid_p,0.9,0.675,0.1663749999999997,0.2252892101793297,0.8336249999999996,0.7747107898206701,0.1287876249999998,0.142887090144279,0.929327683095721,7,False,,
M3_N128_depolarizing_iid_p_d0.95000,3,128,depolarizing,iid_p,0.95,0.7124999999999999,0.144703125,0.1692200666822311,0.8552968749999997,0.8307799333177688,0.125939845703125,0.1291887163426806,0.9713351674735968,7,False,,
M3_N128_depolarizing_iid_p_d0.99000,3,128,depolarizing,iid_p,0.99,0.7424999999999999,0.128787625,0.1330280394328581,0.8712123749999995,0.8669719605671418,0.125037503750125,0.1251640651584087,0.995132743112312,7,False,,
M3_N256_depolarizing_iid_p_d0.01000,3,256,depolarizing,iid_p,0.01,0.0075,0.9850748749999996,0.9999390179218168,0.0149251249999996,6.098207818260037e-05,0.9704460224251252,0.9998780408019186,0.0040858671657759,8,False,,
M3_N256_depolarizing_iid_p_d0.10000,3,256,depolarizing,iid_p,0.1,0.075,0.8573749999999997,0.9991109831873236,0.1426249999999997,0.0008890168126754,0.7412176250000001,0.9982230197619236,0.0062332467146395,8,False,,
M3_N256_depolarizing_iid_p_d0.20000,3,256,depolarizing,iid_p,0.2,0.15,0.729,0.9971603818445132,0.2709999999999998,0.0028396181554862,0.5513680000000004,0.9943315016098484,0.0104782957767021,8,False,,
M3_N256_depolarizing_iid_p_d0.30000,3,256,depolarizing,iid_p,0.3,0.2249999999999999,0.6141249999999998,0.992685877744104,0.3858749999999995,0.0073141222558953,0.413493625,0.985442862274008,0.0189546414146948,8,False,,
M3_N256_depolarizing_iid_p_d0.40000,3,256,depolarizing,iid_p,0.4,0.3,0.5119999999999999,0.9815843015605514,0.488,0.0184156984394478,0.3144320000000001,0.9636174427791792,0.0377370869660817,8,False,,
M3_N256_depolarizing_iid_p_d0.50000,3,256,depolarizing,iid_p,0.5,0.375,0.421875,0.9515317464554828,0.5781249999999998,0.0484682535445166,0.2441406250000002,0.9061415484609926,0.0838369791040288,8,False,,
M3_N256_depolarizing_iid_p_d0.60000,3,256,depolarizing,iid_p,0.6,0.4499999999999999,0.3429999999999999,0.8682208441526162,0.6569999999999998,0.1317791558473829,0.1951120000000001,0.7587138376349561,0.2005771017463972,8,False,,
M3_N256_depolarizing_iid_p_d0.70000,3,256,depolarizing,iid_p,0.7,0.5249999999999999,0.2746249999999999,0.6802668522231635,0.7253749999999994,0.319733147776836,0.1618786249999999,0.4870879548676055,0.4407832469782337,8,False,,
M3_N256_depolarizing_iid_p_d0.80000,3,256,depolarizing,iid_p,0.8,0.6000000000000001,0.2159999999999997,0.430632040036719,0.7839999999999996,0.5693679599632806,0.1406079999999999,0.2470890823540263,0.7262346428103073,8,False,,
M3_N256_depolarizing_iid_p_d0.90000,3,256,depolarizing,iid_p,0.9,0.675,0.1663749999999997,0.2398563123887462,0.8336249999999996,0.7601436876112534,0.1287876249999998,0.1476029190019857,0.911853276486734,8,False,,
M3_N256_depolarizing_iid_p_d0.95000,3,256,depolarizing,iid_p,0.95,0.7124999999999999,0.144703125,0.1748318887587839,0.8552968749999997,0.8251681112412155,0.125939845703125,0.1302015239729393,0.9647739110951572,8,False,,
M3_N256_depolarizing_iid_p_d0.99000,3,256,depolarizing,iid_p,0.99,0.7424999999999999,0.128787625,0.1339437731609939,0.8712123749999995,0.8660562268390054,0.125037503750125,0.1252025967678396,0.994081640356642,8,False,,
M3_N512_depolarizing_iid_p_d0.01000,3,512,depolarizing,iid_p,0.01,0.0075,0.9850748749999996,0.9999695056557616,0.0149251249999996,3.04943442375992e-05,0.9704460224251252,0.9999390125513808,0.0020431550313715,9,False,,
M3_N512_depolarizing_iid_p_d0.10000,3,512,depolarizing,iid_p,0.1,0.075,0.8573749999999997,0.999554790503105,0.1426249999999997,0.0004452094968943,0.7412176250000001,0.9991098452360648,0.0031215389791014,9,False,,
M3_N512_depolarizing_iid_p_d0.20000,3,512,depolarizing,iid_p,0.2,0.15,0.729,0.998573068750513,0.2709999999999998,0.0014269312494862,0.5513680000000004,0.99714885063893,0.0052654289648938,9,False,,
M3_N512_depolarizing_iid_p_d0.30000,3,512,depolarizing,iid_p,0.3,0.2249999999999999,0.6141249999999998,0.9962961030090524,0.3858749999999995,0.0037038969909469,0.413493625,0.992610468405862,0.0095986964456027,9,False,,
M3_N512_depolarizing_iid_p_d0.40000,3,512,depolarizing,iid_p,0.4,0.3,0.5119999999999999,0.990500533982556,0.488,0.0094994660174432,0.3144320000000001,0.981120907589802,0.0194661188882033,9,False,,
M3_N512_depolarizing_iid_p_d0.50000,3,512,depolarizing,iid_p,0.5,0.375,0.421875,0.9738116717613016,0.5781249999999998,0.0261883282386976,0.2441406250000002,0.9485284875395732,0.045298729926396,9,False,,
M3_N512_depolarizing_iid_p_d0.60000,3,512,depolarizing,iid_p,0.6,0.4499999999999999,0.3429999999999999,0.9203038994129652,0.6569999999999998,0.0796961005870342,0.1951120000000001,0.8488568562584382,0.1213030450335377,9,False,,
M3_N512_depolarizing_iid_p_d0.70000,3,512,depolarizing,iid_p,0.7,0.5249999999999999,0.2746249999999999,0.7623151301313569,0.7253749999999994,0.2376848698686425,0.1618786249999999,0.595569625360272,0.3276717144492748,9,False,,
M3_N512_depolarizing_iid_p_d0.80000,3,512,depolarizing,iid_p,0.8,0.6000000000000001,0.2159999999999997,0.4869091417637029,0.7839999999999996,0.5130908582362966,0.1406079999999999,0.2898796734952932,0.6544526253013991,9,False,,
M3_N512_depolarizing_iid_p_d0.90000,3,512,depolarizing,iid_p,0.9,0.675,0.1663749999999997,0.2570428745321496,0.8336249999999996,0.7429571254678501,0.1287876249999998,0.1537173853771866,0.8912366177452097,9,False,,
M3_N512_depolarizing_iid_p_d0.95000,3,512,depolarizing,iid_p,0.95,0.7124999999999999,0.144703125,0.1812516844860782,0.8552968749999997,0.8187483155139216,0.125939845703125,0.1314681154918547,0.957267984305358,9,False,,
M3_N512_depolarizing_iid_p_d0.99000,3,512,depolarizing,iid_p,0.99,0.7424999999999999,0.128787625,0.1349669478784247,0.8712123749999995,0.865033052121575,0.125037503750125,0.1252501914107872,0.9929072140665764,9,False,,
M3_N1024_depolarizing_iid_p_d0.01000,3,1024,depolarizing,iid_p,0.01,0.0075,0.9850748749999996,0.9999847520013564,0.0149251249999996,1.5247998642877942e-05,0.9704460224251252,0.9999695043127136,0.0010216328937197,10,False,,
M3_N1024_depolarizing_iid_p_d0.10000,3,1024,depolarizing,iid_p,0.1,0.075,0.8573749999999997,0.999777219243794,0.1426249999999997,0.000222780756205,0.7412176250000001,0.9995545046560672,0.0015620035492028,10,False,,
M3_N1024_depolarizing_iid_p_d0.20000,3,1024,depolarizing,iid_p,0.2,0.15,0.729,0.9992847303384116,0.2709999999999998,0.0007152696615877,0.5513680000000004,0.9985701426085484,0.0026393714449731,10,False,,
M3_N1024_depolarizing_iid_p_d0.30000,3,1024,depolarizing,iid_p,0.3,0.2249999999999999,0.6141249999999998,0.9981359554446207,0.3858749999999995,0.0018640445553784,0.413493625,0.996276539978326,0.0048306953168215,10,False,,
M3_N1024_depolarizing_iid_p_d0.40000,3,1024,depolarizing,iid_p,0.4,0.3,0.5119999999999999,0.9951715701245872,0.488,0.004828429875412,0.3144320000000001,0.99037416045891,0.0098943235151887,10,False,,
M3_N1024_depolarizing_iid_p_d0.50000,3,1024,depolarizing,iid_p,0.5,0.375,0.421875,0.9863221426040304,0.5781249999999998,0.0136778573959691,0.2441406250000002,0.972892326895413,0.0236589965768115,10,False,,
M3_N1024_depolarizing_iid_p_d0.60000,3,1024,depolarizing,iid_p,0.6,0.4499999999999999,0.3429999999999999,0.9549831814905066,0.6569999999999998,0.0450168185094924,0.1951120000000001,0.9126244364609816,0.0685187496339307,10,False,,
M3_N1024_depolarizing_iid_p_d0.70000,3,1024,depolarizing,iid_p,0.7,0.5249999999999999,0.2746249999999999,0.837444111758773,0.7253749999999994,0.1625558882412263,0.1618786249999999,0.7085547508458832,0.2240991049336226,10,False,,
M3_N1024_depolarizing_iid_p_d0.80000,3,1024,depolarizing,iid_p,0.8,0.6000000000000001,0.2159999999999997,0.5535489670230828,0.7839999999999996,0.4464510329769168,0.1406079999999999,0.3488791335147085,0.5694528481848431,10,False,,
M3_N1024_depolarizing_iid_p_d0.90000,3,1024,depolarizing,iid_p,0.9,0.675,0.1663749999999997,0.2774526182678832,0.8336249999999996,0.7225473817321163,0.1287876249999998,0.1617277184287321,0.8667534943555155,10,False,,
M3_N1024_depolarizing_iid_p_d0.95000,3,1024,depolarizing,iid_p,0.95,0.7124999999999999,0.144703125,0.1886210998338873,0.8552968749999997,0.8113789001661125,0.125939845703125,0.1330568227231071,0.9486517768068692,10,False,,
M3_N1024_depolarizing_iid_p_d0.99000,3,1024,depolarizing,iid_p,0.99,0.7424999999999999,0.128787625,0.1361108896989923,0.8712123749999995,0.8638891103010073,0.125037503750125,0.1253089879808504,0.9915941681854644,10,False,,
M4_N2_depolarizing_iid_p_d0.01000,4,2,depolarizing,iid_p,0.01,0.0075,0.9801495006249996,0.9898267843869551,0.0198504993749994,0.0101732156130438,0.9607900845019954,0.979782552524,0.5124916719151337,1,False,,
M4_N2_depolarizing_iid_p_d0.10000,4,2,depolarizing,iid_p,0.1,0.075,0.8145062499999998,0.884561261576341,0.1854937499999995,0.1154387384236578,0.6708019506250003,0.7853234913877534,0.6223322264154894,1,False,,
M4_N2_depolarizing_iid_p_d0.20000,4,2,depolarizing,iid_p,0.2,0.15,0.6560999999999999,0.7482617779930516,0.3438999999999996,0.2517382220069478,0.4521217600000005,0.5716914842775699,0.7320099505872292,1,False,,
M4_N2_depolarizing_iid_p_d0.30000,4,2,depolarizing,iid_p,0.3,0.2249999999999999,0.5220062499999996,0.6073889410495441,0.4779937499999995,0.3926110589504551,0.308052750625,0.3935595685505768,0.8213727877204576,1,False,,
M4_N2_depolarizing_iid_p_d0.40000,4,2,depolarizing,iid_p,0.4,0.3,0.4095999999999998,0.4756678322710722,0.5903999999999994,0.524332167728927,0.2138137600000001,0.2637781856637239,0.8880964900557716,1,False,,
M4_N2_depolarizing_iid_p_d0.50000,4,2,depolarizing,iid_p,0.5,0.375,0.31640625,0.3613773564922682,0.6835937499999998,0.6386226435077311,0.1525878906250002,0.1779410604418794,0.9342136956455956,1,False,,
M4_N2_depolarizing_iid_p_d0.60000,4,2,depolarizing,iid_p,0.6,0.4499999999999999,0.2400999999999999,0.267478784096833,0.7598999999999996,0.7325212159031664,0.1131649600000001,0.1246377401186632,0.963970543365136,1,False,,
M4_N2_depolarizing_iid_p_d0.70000,4,2,depolarizing,iid_p,0.7,0.5249999999999999,0.1785062499999999,0.1933156778067676,0.8214937499999997,0.806684322193232,0.0882238506249999,0.0928449949686673,0.981972561803705,1,False,,
M4_N2_depolarizing_iid_p_d0.80000,4,2,depolarizing,iid_p,0.8,0.6000000000000001,0.1295999999999998,0.1364215407957325,0.8703999999999998,0.8635784592042669,0.07311616,0.074670967688106,0.9921627518431376,1,False,,
M4_N2_depolarizing_iid_p_d0.90000,4,2,depolarizing,iid_p,0.9,0.675,0.0915062499999998,0.0937803788930952,0.9084937499999992,0.906219621106904,0.0650377506249998,0.0653608153266657,0.9974968139372504,1,False,,
M4_N2_depolarizing_iid_p_d0.95000,4,2,depolarizing,iid_p,0.95,0.7124999999999999,0.075969140625,0.0768867917209699,0.9240308593749996,0.9231132082790297,0.0631273476586913,0.0632042895897285,0.9990069042752632,1,False,,
M4_N2_depolarizing_iid_p_d0.99000,4,2,depolarizing,iid_p,0.99,0.7424999999999999,0.065037750625,0.0651915572686525,0.934962249375,0.934808442731347,0.06252500375025,0.0625280334221827,0.9998354942739606,1,False,,
M4_N4_depolarizing_iid_p_d0.01000,4,4,depolarizing,iid_p,0.01,0.0075,0.9801495006249996,0.9948392485708236,0.0198504993749994,0.0051607514291755,0.9607900845019954,0.9897117141241584,0.2599809370879201,2,False,,
M4_N4_depolarizing_iid_p_d0.10000,4,4,depolarizing,iid_p,0.1,0.075,0.8145062499999998,0.9328756250245964,0.1854937499999995,0.0671243749754025,0.6708019506250003,0.8712587932574714,0.361868661210433,2,False,,
M4_N4_depolarizing_iid_p_d0.20000,4,4,depolarizing,iid_p,0.2,0.15,0.6560999999999999,0.8295113405497299,0.3438999999999996,0.1704886594502694,0.4521217600000005,0.6937636779573614,0.4957506817396615,2,False,,
M4_N4_depolarizing_iid_p_d0.30000,4,4,depolarizing,iid_p,0.3,0.2249999999999999,0.5220062499999996,0.6959754101211866,0.4779937499999995,0.3040245898788126,0.308052750625,0.4999930327654789,0.6360430233215663,2,False,,
M4_N4_depolarizing_iid_p_d0.40000,4,4,depolarizing,iid_p,0.4,0.3,0.4095999999999998,0.5502046884515129,0.5903999999999994,0.4497953115484861,0.2138137600000001,0.3318894447667024,0.7618484274195234,2,False,,
M4_N4_depolarizing_iid_p_d0.50000,4,4,depolarizing,iid_p,0.5,0.375,0.31640625,0.4131611262958256,0.6835937499999998,0.5868388737041736,0.1525878906250002,0.212669595853452,0.8584614381043915,2,False,,
M4_N4_depolarizing_iid_p_d0.60000,4,4,depolarizing,iid_p,0.6,0.4499999999999999,0.2400999999999999,0.2983938983219477,0.7598999999999996,0.7016061016780517,0.1131649600000001,0.1396327387163047,0.9232874084459168,2,False,,
M4_N4_depolarizing_iid_p_d0.70000,4,4,depolarizing,iid_p,0.7,0.5249999999999999,0.1785062499999999,0.2094552858504113,0.8214937499999997,0.7905447141495883,0.0882238506249999,0.098518394692667,0.9623259022355174,2,False,,
M4_N4_depolarizing_iid_p_d0.80000,4,4,depolarizing,iid_p,0.8,0.6000000000000001,0.1295999999999998,0.1436287066025431,0.8703999999999998,0.8563712933974567,0.07311616,0.0764836769173548,0.98388246024524,2,False,,
M4_N4_depolarizing_iid_p_d0.90000,4,4,depolarizing,iid_p,0.9,0.675,0.0915062499999998,0.0961539849623881,0.9084937499999992,0.9038460150376116,0.0650377506249998,0.0657263637113732,0.9948841310549604,2,False,,
M4_N4_depolarizing_iid_p_d0.95000,4,4,depolarizing,iid_p,0.95,0.7124999999999999,0.075969140625,0.0778480846669397,0.9240308593749996,0.92215191533306,0.0631273476586913,0.0632907448387639,0.9979665786884968,2,False,,
M4_N4_depolarizing_iid_p_d0.99000,4,4,depolarizing,iid_p,0.99,0.7424999999999999,0.065037750625,0.0653539716878894,0.934962249375,0.93464602831211,0.06252500375025,0.0625314303140861,0.9996617819991116,2,False,,
M4_N8_depolarizing_iid_p_d0.01000,4,8,depolarizing,iid_p,0.01,0.0075,0.9801495006249996,0.9973973950393415,0.0198504993749994,0.0026026049606574,0.9607900845019954,0.9948032452555252,0.1311103016347915,3,False,,
M4_N8_depolarizing_iid_p_d0.10000,4,8,depolarizing,iid_p,0.1,0.075,0.8145062499999998,0.9629445908937908,0.1854937499999995,0.0370554091062082,0.6708019506250003,0.927579336917744,0.1997663484953448,3,False,,
M4_N8_depolarizing_iid_p_d0.20000,4,8,depolarizing,iid_p,0.2,0.15,0.6560999999999999,0.8931790988827434,0.3438999999999996,0.1068209011172557,0.4521217600000005,0.8001416125966206,0.3106161707393308,3,False,,
M4_N8_depolarizing_iid_p_d0.30000,4,8,depolarizing,iid_p,0.3,0.2249999999999999,0.5220062499999996,0.780953919169767,0.4779937499999995,0.2190460808302322,0.308052750625,0.6186237575551841,0.4582613911379226,3,False,,
M4_N8_depolarizing_iid_p_d0.40000,4,8,depolarizing,iid_p,0.4,0.3,0.4095999999999998,0.6321555860214494,0.5903999999999994,0.3678444139785499,0.2138137600000001,0.4206257912390067,0.6230427066032357,3,False,,
M4_N8_depolarizing_iid_p_d0.50000,4,8,depolarizing,iid_p,0.5,0.375,0.31640625,0.4734011566386377,0.6835937499999998,0.5265988433613615,0.1525878906250002,0.2601211319500418,0.7703388794314777,3,False,,
M4_N8_depolarizing_iid_p_d0.60000,4,8,depolarizing,iid_p,0.6,0.4499999999999999,0.2400999999999999,0.3341191814244599,0.7598999999999996,0.6658808185755396,0.1131649600000001,0.1594380411817713,0.8762742710561127,3,False,,
M4_N8_depolarizing_iid_p_d0.70000,4,8,depolarizing,iid_p,0.7,0.5249999999999999,0.1785062499999999,0.2274350831587582,0.8214937499999997,0.7725649168412411,0.0882238506249999,0.1055365533371489,0.940439190001435,3,False,,
M4_N8_depolarizing_iid_p_d0.80000,4,8,depolarizing,iid_p,0.8,0.6000000000000001,0.1295999999999998,0.1513696741670976,0.8703999999999998,0.8486303258329022,0.07311616,0.0786027633644831,0.974988885377875,3,False,,
M4_N8_depolarizing_iid_p_d0.90000,4,8,depolarizing,iid_p,0.9,0.675,0.0915062499999998,0.098656368827071,0.9084937499999992,0.9013436311729288,0.0650377506249998,0.0661401798439715,0.9921296994865728,3,False,,
M4_N8_depolarizing_iid_p_d0.95000,4,8,depolarizing,iid_p,0.95,0.7124999999999999,0.075969140625,0.0788609088317871,0.9240308593749996,0.9211390911682128,0.0631273476586913,0.0633878999595758,0.9968704852468424,3,False,,
M4_N8_depolarizing_iid_p_d0.99000,4,8,depolarizing,iid_p,0.99,0.7424999999999999,0.065037750625,0.0655256989972473,0.934962249375,0.9344743010027527,0.06252500375025,0.0625352389514088,0.9994781090118094,3,False,,
M4_N16_depolarizing_iid_p_d0.01000,4,16,depolarizing,iid_p,0.01,0.0075,0.9801495006249996,0.9986922294418764,0.0198504993749994,0.0013077705581225,0.9607900845019954,0.9973865951991108,0.0658809903679103,4,False,,
M4_N16_depolarizing_iid_p_d0.10000,4,16,depolarizing,iid_p,0.1,0.075,0.8145062499999998,0.9802960266617534,0.1854937499999995,0.0197039733382456,0.6708019506250003,0.9610729479537532,0.10622445952085,4,False,,
M4_N16_depolarizing_iid_p_d0.20000,4,16,depolarizing,iid_p,0.2,0.15,0.6560999999999999,0.937582827103374,0.3438999999999996,0.0624171728966251,0.4521217600000005,0.8799231037194987,0.1814980311038824,4,False,,
M4_N16_depolarizing_iid_p_d0.30000,4,16,depolarizing,iid_p,0.3,0.2249999999999999,0.5220062499999996,0.8543924286214345,0.4779937499999995,0.1456075713785645,0.308052750625,0.7341721423661101,0.3046223331969606,4,False,,
M4_N16_depolarizing_iid_p_d0.40000,4,16,depolarizing,iid_p,0.4,0.3,0.4095999999999998,0.7175993710164463,0.5903999999999994,0.282400628983553,0.2138137600000001,0.528443485140342,0.4783208485493789,4,False,,
M4_N16_depolarizing_iid_p_d0.50000,4,16,depolarizing,iid_p,0.5,0.375,0.31640625,0.5433226108947719,0.6835937499999998,0.4566773891052276,0.1525878906250002,0.3244314184900776,0.6680537806339332,4,False,,
M4_N16_depolarizing_iid_p_d0.60000,4,16,depolarizing,iid_p,0.6,0.4499999999999999,0.2400999999999999,0.3763424853055662,0.7598999999999996,0.6236575146944331,0.1131649600000001,0.186031570100595,0.8207099811744091,4,False,,
M4_N16_depolarizing_iid_p_d0.70000,4,16,depolarizing,iid_p,0.7,0.5249999999999999,0.1785062499999999,0.2479862558099697,0.8214937499999997,0.7520137441900294,0.0882238506249999,0.1143420779880439,0.9154223561530804,4,False,,
M4_N16_depolarizing_iid_p_d0.80000,4,16,depolarizing,iid_p,0.8,0.6000000000000001,0.1295999999999998,0.1598566375690644,0.8703999999999998,0.840143362430935,0.07311616,0.0810954991929321,0.965238238087012,4,False,,
M4_N16_depolarizing_iid_p_d0.90000,4,16,depolarizing,iid_p,0.9,0.675,0.0915062499999998,0.1013274228191931,0.9084937499999992,0.8986725771808064,0.0650377506249998,0.0666093116570317,0.9891896088231836,4,False,,
M4_N16_depolarizing_iid_p_d0.95000,4,16,depolarizing,iid_p,0.95,0.7124999999999999,0.075969140625,0.079935389890648,0.9240308593749996,0.9200646101093516,0.0631273476586913,0.063497117600346,0.9957076657934012,4,False,,
M4_N16_depolarizing_iid_p_d0.99000,4,16,depolarizing,iid_p,0.99,0.7424999999999999,0.065037750625,0.0657075447990551,0.934962249375,0.9342924552009442,0.06252500375025,0.0625395093024676,0.9992836136704948,4,False,,
M4_N32_depolarizing_iid_p_d0.01000,4,32,depolarizing,iid_p,0.01,0.0075,0.9801495006249996,0.9993444701088304,0.0198504993749994,0.0006555298911684,0.9607900845019954,0.9986894771747864,0.0330233450949869,5,False,,
M4_N32_depolarizing_iid_p_d0.10000,4,32,depolarizing,iid_p,0.1,0.075,0.8145062499999998,0.9898002253201986,0.1854937499999995,0.0101997746798004,0.6708019506250003,0.9797298354985928,0.0549871609140497,5,False,,
M4_N32_depolarizing_iid_p_d0.20000,4,32,depolarizing,iid_p,0.2,0.15,0.6560999999999999,0.965566900738085,0.3438999999999996,0.0344330992619138,0.4521217600000005,0.9325942766122302,0.1001253249837566,5,False,,
M4_N32_depolarizing_iid_p_d0.30000,4,32,depolarizing,iid_p,0.3,0.2249999999999999,0.5220062499999996,0.9107352290748728,0.4779937499999995,0.089264770925126,0.308052750625,0.8311307341528955,0.1867488244880318,5,False,,
M4_N32_depolarizing_iid_p_d0.40000,4,32,depolarizing,iid_p,0.4,0.3,0.4095999999999998,0.7994498382670797,0.5903999999999994,0.2005501617329195,0.2138137600000001,0.646554454998629,0.3396852332874656,5,False,,
M4_N32_depolarizing_iid_p_d0.50000,4,32,depolarizing,iid_p,0.5,0.375,0.31640625,0.6226138017637586,0.6835937499999998,0.3773861982362407,0.1525878906250002,0.4093819824003207,0.5520620957055866,5,False,,
M4_N32_depolarizing_iid_p_d0.60000,4,32,depolarizing,iid_p,0.6,0.4499999999999999,0.2400999999999999,0.4271060754772247,0.7598999999999996,0.5728939245227747,0.1131649600000001,0.2224248651218727,0.7539069937133505,5,False,,
M4_N32_depolarizing_iid_p_d0.70000,4,32,depolarizing,iid_p,0.7,0.5249999999999999,0.1785062499999999,0.2721214506929277,0.8214937499999997,0.7278785493070722,0.0882238506249999,0.1256305940174517,0.8860427109848036,5,False,,
M4_N32_depolarizing_iid_p_d0.80000,4,32,depolarizing,iid_p,0.8,0.6000000000000001,0.1295999999999998,0.169381565768802,0.8703999999999998,0.8306184342311973,0.07311616,0.0840597163447688,0.954295076092828,5,False,,
M4_N32_depolarizing_iid_p_d0.90000,4,32,depolarizing,iid_p,0.9,0.675,0.0915062499999998,0.1042197221698112,0.9084937499999992,0.8957802778301887,0.0650377506249998,0.0671426206788589,0.9860059882967708,5,False,,
M4_N32_depolarizing_iid_p_d0.95000,4,32,depolarizing,iid_p,0.95,0.7124999999999999,0.075969140625,0.0810843100601716,0.9240308593749996,0.918915689939828,0.0631273476586913,0.0636199802784469,0.9944642872223646,5,False,,
M4_N32_depolarizing_iid_p_d0.99000,4,32,depolarizing,iid_p,0.99,0.7424999999999999,0.065037750625,0.0659004311922048,0.934962249375,0.9340995688077948,0.06252500375025,0.0625442974724214,0.9990773097333266,5,False,,
M4_N64_depolarizing_iid_p_d0.01000,4,64,depolarizing,iid_p,0.01,0.0075,0.9801495006249996,0.999671820327487,0.0198504993749994,0.0003281796725119,0.9607900845019954,0.999343775258142,0.0165325650661074,6,False,,
M4_N64_depolarizing_iid_p_d0.10000,4,64,depolarizing,iid_p,0.1,0.075,0.8145062499999998,0.9948039281627152,0.1854937499999995,0.0051960718372838,0.6708019506250003,0.9896415140952756,0.0280121127384822,6,False,,
M4_N64_depolarizing_iid_p_d0.20000,4,64,depolarizing,iid_p,0.2,0.15,0.6560999999999999,0.9817561343149926,0.3438999999999996,0.0182438656850064,0.4521217600000005,0.9639247731378392,0.0530499147572156,6,False,,
M4_N64_depolarizing_iid_p_d0.30000,4,64,depolarizing,iid_p,0.3,0.2249999999999999,0.5220062499999996,0.9489390161319058,0.4779937499999995,0.0510609838680934,0.308052750625,0.9010722728295552,0.1068235387347501,6,False,,
M4_N64_depolarizing_iid_p_d0.40000,4,64,depolarizing,iid_p,0.4,0.3,0.4095999999999998,0.8690959802857479,0.5903999999999994,0.1309040197142514,0.2138137600000001,0.7587693776736483,0.2217209006000196,6,False,,
M4_N64_depolarizing_iid_p_d0.50000,4,64,depolarizing,iid_p,0.5,0.375,0.31640625,0.7073600097371587,0.6835937499999998,0.2926399902628405,0.1525878906250002,0.5146603565167829,0.428090500041641,6,False,,
M4_N64_depolarizing_iid_p_d0.60000,4,64,depolarizing,iid_p,0.6,0.4499999999999999,0.2400999999999999,0.4880118378088131,0.7598999999999996,0.5119881621911861,0.1131649600000001,0.2725532372713775,0.673757286736658,6,False,,
M4_N64_depolarizing_iid_p_d0.70000,4,64,depolarizing,iid_p,0.7,0.5249999999999999,0.1785062499999999,0.3009103277476515,0.8214937499999997,0.6990896722523481,0.0882238506249999,0.1403939763010512,0.8509981631051342,6,False,,
M4_N64_depolarizing_iid_p_d0.80000,4,64,depolarizing,iid_p,0.8,0.6000000000000001,0.1295999999999998,0.1802113871886664,0.8703999999999998,0.8197886128113325,0.07311616,0.0876202383860028,0.9418527261159612,6,False,,
M4_N64_depolarizing_iid_p_d0.90000,4,64,depolarizing,iid_p,0.9,0.675,0.0915062499999998,0.1073727490874915,0.9084937499999992,0.8926272509125082,0.0650377506249998,0.0677503034731862,0.982535378930795,6,False,,
M4_N64_depolarizing_iid_p_d0.95000,4,64,depolarizing,iid_p,0.95,0.7124999999999999,0.075969140625,0.0823170036054575,0.9240308593749996,0.9176829963945424,0.0631273476586913,0.0637582709709257,0.9931302478525976,6,False,,
M4_N64_depolarizing_iid_p_d0.99000,4,64,depolarizing,iid_p,0.99,0.7424999999999999,0.065037750625,0.066105168214002,0.934962249375,0.9338948317859974,0.06252500375025,0.0625496663717649,0.9988583308152644,6,False,,
M4_N128_depolarizing_iid_p_d0.01000,4,128,depolarizing,iid_p,0.01,0.0075,0.9801495006249996,0.9998358060260152,0.0198504993749994,0.0001641939739836,0.9607900845019954,0.999671645748571,0.008271528634209,7,False,,
M4_N128_depolarizing_iid_p_d0.10000,4,128,depolarizing,iid_p,0.1,0.075,0.8145062499999998,0.997376491481068,0.1854937499999995,0.002623508518931,0.6708019506250003,0.9947615744110598,0.014143379595976,7,False,,
