noise_type,dimension,N,physical_error_rate,iterations,logical_errors,fidelities,purities,total_swap_operations,total_amplification_iterations,memory_levels_used,final_error_reduction_ratio,convergence_achieved,noise_model_name
depolarizing,4,8,0.2,"[0, 1, 2, 3]","[0.14999999999999997, 0.09104046242774566, 0.05128746740227533, 0.02744141368794928]","[0.8500000000000001, 0.9089595375722543, 0.9487125325977247, 0.9725585863120507]","[0.8, 0.8786127167630058, 0.9316167101302996, 0.9634114484160676]",7,0,3,0.18294275791966189,True,Depolarizing_d4_delta0.200
depolarizing,4,8,0.5,"[0, 1, 2, 3]","[0.375, 0.2934782608695652, 0.21087225487163622, 0.13782499329979983]","[0.625, 0.7065217391304348, 0.7891277451283638, 0.8621750067002002]","[0.5, 0.6086956521739131, 0.718836993504485, 0.8162333422669336]",7,0,3,0.3675333154661329,True,Depolarizing_d4_delta0.500
depolarizing,4,8,0.7,"[0, 1, 2, 3]","[0.5249999999999999, 0.46821631878557873, 0.3992212152375059, 0.3198921915759523]","[0.47500000000000003, 0.5317836812144212, 0.6007787847624941, 0.6801078084240477]","[0.30000000000000004, 0.3757115749525617, 0.4677050463499921, 0.5734770778987303]",7,0,3,0.6093184601446711,True,Depolarizing_d4_delta0.700
depolarizing,4,8,0.8,"[0, 1, 2, 3]","[0.6000000000000001, 0.5625, 0.5150602409638555, 0.45594686480410174]","[0.39999999999999997, 0.43749999999999994, 0.4849397590361445, 0.5440531351958983]","[0.19999999999999996, 0.24999999999999994, 0.31325301204819267, 0.3920708469278643]",7,0,3,0.7599114413401694,True,Depolarizing_d4_delta0.800
depolarizing,4,8,0.9,"[0, 1, 2, 3]","[0.675, 0.6575546719681908, 0.6355509695067356, 0.6076639473702233]","[0.32499999999999996, 0.3424453280318091, 0.3644490304932644, 0.3923360526297766]","[0.09999999999999998, 0.1232604373757455, 0.15259870732435254, 0.18978140350636882]",7,0,3,0.9002428849929234,True,Depolarizing_d4_delta0.900
depolarizing,4,8,0.95,"[0, 1, 2, 3]","[0.7124999999999999, 0.704318522216675, 0.694193488715597, 0.6815984203266767]","[0.28750000000000003, 0.29568147778332504, 0.3058065112844029, 0.31840157967332333]","[0.050000000000000044, 0.06090863704443341, 0.07440868171253721, 0.09120210623109776]",7,0,3,0.9566293618620025,False,Depolarizing_d4_delta0.950
depolarizing,4,16,0.1,"[0, 1, 2, 3, 4]","[0.07499999999999998, 0.041386271870794106, 0.021858279639046047, 0.011251116871142247, 0.005710423099096612]","[0.925, 0.9586137281292059, 0.9781417203609539, 0.9887488831288578, 0.9942895769009034]","[0.9, 0.9448183041722745, 0.9708556271479386, 0.984998510838477, 0.9923861025345379]",15,0,4,0.07613897465462151,True,Depolarizing_d4_delta0.100
depolarizing,4,16,0.2,"[0, 1, 2, 3, 4]","[0.14999999999999997, 0.09104046242774566, 0.05128746740227533, 0.02744141368794928, 0.014229547409941368]","[0.8500000000000001, 0.9089595375722543, 0.9487125325977247, 0.9725585863120507, 0.9857704525900586]","[0.8, 0.8786127167630058, 0.9316167101302996, 0.9634114484160676, 0.9810272701200782]",15,0,4,0.09486364939960915,True,Depolarizing_d4_delta0.200
depolarizing,4,16,0.5,"[0, 1, 2, 3, 4]","[0.375, 0.2934782608695652, 0.21087225487163622, 0.13782499329979983, 0.0823905493372264]","[0.625, 0.7065217391304348, 0.7891277451283638, 0.8621750067002002, 0.9176094506627737]","[0.5, 0.6086956521739131, 0.718836993504485, 0.8162333422669336, 0.8901459342170315]",15,0,4,0.21970813156593705,True,Depolarizing_d4_delta0.500
depolarizing,4,16,0.7,"[0, 1, 2, 3, 4]","[0.5249999999999999, 0.46821631878557873, 0.3992212152375059, 0.3198921915759523, 0.23652883522973522]","[0.47500000000000003, 0.5317836812144212, 0.6007787847624941, 0.6801078084240477, 0.7634711647702648]","[0.30000000000000004, 0.3757115749525617, 0.4677050463499921, 0.5734770778987303, 0.6846282196936864]",15,0,4,0.45053111472330526,True,Depolarizing_d4_delta0.700
depolarizing,4,16,0.8,"[0, 1, 2, 3, 4]","[0.6000000000000001, 0.5625, 0.5150602409638555, 0.45594686480410174, 0.38471155781647326]","[0.39999999999999997, 0.43749999999999994, 0.4849397590361445, 0.5440531351958983, 0.6152884421835267]","[0.19999999999999996, 0.24999999999999994, 0.31325301204819267, 0.3920708469278643, 0.48705125624470236]",15,0,4,0.641185929694122,True,Depolarizing_d4_delta0.800
depolarizing,4,16,0.9,"[0, 1, 2, 3, 4]","[0.675, 0.6575546719681908, 0.6355509695067356, 0.6076639473702233, 0.5722332162454286]","[0.32499999999999996, 0.3424453280318091, 0.3644490304932644, 0.3923360526297766, 0.42776678375457144]","[0.09999999999999998, 0.1232604373757455, 0.15259870732435254, 0.18978140350636882, 0.2370223783394286]",15,0,4,0.8477529129561904,True,Depolarizing_d4_delta0.900
depolarizing,4,16,0.95,"[0, 1, 2, 3, 4]","[0.7124999999999999, 0.704318522216675, 0.694193488715597, 0.6815984203266767, 0.6658427602121828]","[0.28750000000000003, 0.29568147778332504, 0.3058065112844029, 0.31840157967332333, 0.3341572397878171]","[0.050000000000000044, 0.06090863704443341, 0.07440868171253721, 0.09120210623109776, 0.1122096530504228]",15,0,4,0.9345161546837655,True,Depolarizing_d4_delta0.950
depolarizing,4,32,0.1,"[0, 1, 2, 3, 4, 5]","[0.07499999999999998, 0.041386271870794106, 0.021858279639046047, 0.011251116871142247, 0.005710423099096612, 0.002877012787612765]","[0.925, 0.9586137281292059, 0.9781417203609539, 0.9887488831288578, 0.9942895769009034, 0.9971229872123872]","[0.9, 0.9448183041722745, 0.9708556271479386, 0.984998510838477, 0.9923861025345379, 0.9961639829498496]",31,0,5,0.03836017050150354,True,Depolarizing_d4_delta0.100
depolarizing,4,32,0.2,"[0, 1, 2, 3, 4, 5]","[0.14999999999999997, 0.09104046242774566, 0.05128746740227533, 0.02744141368794928, 0.014229547409941368, 0.007250716032341786]","[0.8500000000000001, 0.9089595375722543, 0.9487125325977247, 0.9725585863120507, 0.9857704525900586, 0.9927492839676582]","[0.8, 0.8786127167630058, 0.9316167101302996, 0.9634114484160676, 0.9810272701200782, 0.9903323786235443]",31,0,5,0.04833810688227859,True,Depolarizing_d4_delta0.200
depolarizing,4,32,0.5,"[0, 1, 2, 3, 4, 5]","[0.375, 0.2934782608695652, 0.21087225487163622, 0.13782499329979983, 0.0823905493372264, 0.045900703786780045]","[0.625, 0.7065217391304348, 0.7891277451283638, 0.8621750067002002, 0.9176094506627737, 0.95409929621322]","[0.5, 0.6086956521739131, 0.718836993504485, 0.8162333422669336, 0.8901459342170315, 0.9387990616176266]",31,0,5,0.12240187676474679,True,Depolarizing_d4_delta0.500
depolarizing,4,32,0.7,"[0, 1, 2, 3, 4, 5]","[0.5249999999999999, 0.46821631878557873, 0.3992212152375059, 0.3198921915759523, 0.23652883522973522, 0.1593328716040889]","[0.47500000000000003, 0.5317836812144212, 0.6007787847624941, 0.6801078084240477, 0.7634711647702648, 0.8406671283959111]","[0.30000000000000004, 0.3757115749525617, 0.4677050463499921, 0.5734770778987303, 0.6846282196936864, 0.7875561711945481]",31,0,5,0.30349118400778846,True,Depolarizing_d4_delta0.700
depolarizing,4,32,0.8,"[0, 1, 2, 3, 4, 5]","[0.6000000000000001, 0.5625, 0.5150602409638555, 0.45594686480410174, 0.38471155781647326, 0.30397196625194534]","[0.39999999999999997, 0.43749999999999994, 0.4849397590361445, 0.5440531351958983, 0.6152884421835267, 0.6960280337480547]","[0.19999999999999996, 0.24999999999999994, 0.31325301204819267, 0.3920708469278643, 0.48705125624470236, 0.5947040449974063]",31,0,5,0.5066199437532422,True,Depolarizing_d4_delta0.800
depolarizing,4,32,0.9,"[0, 1, 2, 3, 4, 5]","[0.675, 0.6575546719681908, 0.6355509695067356, 0.6076639473702233, 0.5722332162454286, 0.5273316301611184]","[0.32499999999999996, 0.3424453280318091, 0.3644490304932644, 0.3923360526297766, 0.42776678375457144, 0.4726683698388817]","[0.09999999999999998, 0.1232604373757455, 0.15259870732435254, 0.18978140350636882, 0.2370223783394286, 0.2968911597851756]",31,0,5,0.7812320446831383,True,Depolarizing_d4_delta0.900
depolarizing,4,32,0.95,"[0, 1, 2, 3, 4, 5]","[0.7124999999999999, 0.704318522216675, 0.694193488715597, 0.6815984203266767, 0.6658427602121828, 0.646019541543922]","[0.28750000000000003, 0.29568147778332504, 0.3058065112844029, 0.31840157967332333, 0.3341572397878171, 0.353980458456078]","[0.050000000000000044, 0.06090863704443341, 0.07440868171253721, 0.09120210623109776, 0.1122096530504228, 0.13864061127477068]",31,0,5,0.9066940933949784,True,Depolarizing_d4_delta0.950
depolarizing,4,64,0.1,"[0, 1, 2, 3, 4, 5, 6]","[0.07499999999999998, 0.041386271870794106, 0.021858279639046047, 0.011251116871142247, 0.005710423099096612, 0.002877012787612765, 0.0014440324590539455]","[0.925, 0.9586137281292059, 0.9781417203609539, 0.9887488831288578, 0.9942895769009034, 0.9971229872123872, 0.9985559675409461]","[0.9, 0.9448183041722745, 0.9708556271479386, 0.984998510838477, 0.9923861025345379, 0.9961639829498496, 0.9980746233879281]",63,0,6,0.019253766120719277,True,Depolarizing_d4_delta0.100
depolarizing,4,64,0.2,"[0, 1, 2, 3, 4, 5, 6]","[0.14999999999999997, 0.09104046242774566, 0.05128746740227533, 0.02744141368794928, 0.014229547409941368, 0.007250716032341786, 0.003660533354688411]","[0.8500000000000001, 0.9089595375722543, 0.9487125325977247, 0.9725585863120507, 0.9857704525900586, 0.9927492839676582, 0.9963394666453116]","[0.8, 0.8786127167630058, 0.9316167101302996, 0.9634114484160676, 0.9810272701200782, 0.9903323786235443, 0.9951192888604155]",63,0,6,0.024403555697922748,True,Depolarizing_d4_delta0.200
depolarizing,4,64,0.5,"[0, 1, 2, 3, 4, 5, 6]","[0.375, 0.2934782608695652, 0.21087225487163622, 0.13782499329979983, 0.0823905493372264, 0.045900703786780045, 0.024386607073578093]","[0.625, 0.7065217391304348, 0.7891277451283638, 0.8621750067002002, 0.9176094506627737, 0.95409929621322, 0.9756133929264219]","[0.5, 0.6086956521739131, 0.718836993504485, 0.8162333422669336, 0.8901459342170315, 0.9387990616176266, 0.9674845239018959]",63,0,6,0.06503095219620825,True,Depolarizing_d4_delta0.500
depolarizing,4,64,0.7,"[0, 1, 2, 3, 4, 5, 6]","[0.5249999999999999, 0.46821631878557873, 0.3992212152375059, 0.3198921915759523, 0.23652883522973522, 0.1593328716040889, 0.09782929279053384]","[0.47500000000000003, 0.5317836812144212, 0.6007787847624941, 0.6801078084240477, 0.7634711647702648, 0.8406671283959111, 0.9021707072094661]","[0.30000000000000004, 0.3757115749525617, 0.4677050463499921, 0.5734770778987303, 0.6846282196936864, 0.7875561711945481, 0.8695609429459549]",63,0,6,0.18634151007720737,True,Depolarizing_d4_delta0.700
depolarizing,4,64,0.8,"[0, 1, 2, 3, 4, 5, 6]","[0.6000000000000001, 0.5625, 0.5150602409638555, 0.45594686480410174, 0.38471155781647326, 0.30397196625194534, 0.2209342255635595]","[0.39999999999999997, 0.43749999999999994, 0.4849397590361445, 0.5440531351958983, 0.6152884421835267, 0.6960280337480547, 0.7790657744364405]","[0.19999999999999996, 0.24999999999999994, 0.31325301204819267, 0.3920708469278643, 0.48705125624470236, 0.5947040449974063, 0.7054210325819207]",63,0,6,0.3682237092725991,True,Depolarizing_d4_delta0.800
depolarizing,4,64,0.9,"[0, 1, 2, 3, 4, 5, 6]","[0.675, 0.6575546719681908, 0.6355509695067356, 0.6076639473702233, 0.5722332162454286, 0.5273316301611184, 0.4711044879429883]","[0.32499999999999996, 0.3424453280318091, 0.3644490304932644, 0.3923360526297766, 0.42776678375457144, 0.4726683698388817, 0.5288955120570116]","[0.09999999999999998, 0.1232604373757455, 0.15259870732435254, 0.18978140350636882, 0.2370223783394286, 0.2968911597851756, 0.3718606827426822]",63,0,6,0.697932574730353,True,Depolarizing_d4_delta0.900
depolarizing,4,64,0.95,"[0, 1, 2, 3, 4, 5, 6]","[0.7124999999999999, 0.704318522216675, 0.694193488715597, 0.6815984203266767, 0.6658427602121828, 0.646019541543922, 0.6209454357570008]","[0.28750000000000003, 0.29568147778332504, 0.3058065112844029, 0.31840157967332333, 0.3341572397878171, 0.353980458456078, 0.37905456424299927]","[0.050000000000000044, 0.06090863704443341, 0.07440868171253721, 0.09120210623109776, 0.1122096530504228, 0.13864061127477068, 0.17207275232399902]",63,0,6,0.8715023659747381,True,Depolarizing_d4_delta0.950
depolarizing,4,128,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.07499999999999998, 0.041386271870794106, 0.021858279639046047, 0.011251116871142247, 0.005710423099096612, 0.002877012787612765, 0.0014440324590539455, 0.000723407385916891]","[0.925, 0.9586137281292059, 0.9781417203609539, 0.9887488831288578, 0.9942895769009034, 0.9971229872123872, 0.9985559675409461, 0.9992765926140831]","[0.9, 0.9448183041722745, 0.9708556271479386, 0.984998510838477, 0.9923861025345379, 0.9961639829498496, 0.9980746233879281, 0.9990354568187775]",127,0,7,0.009645431812225215,True,Depolarizing_d4_delta0.100
depolarizing,4,128,0.2,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.14999999999999997, 0.09104046242774566, 0.05128746740227533, 0.02744141368794928, 0.014229547409941368, 0.007250716032341786, 0.003660533354688411, 0.001839216009912964]","[0.8500000000000001, 0.9089595375722543, 0.9487125325977247, 0.9725585863120507, 0.9857704525900586, 0.9927492839676582, 0.9963394666453116, 0.998160783990087]","[0.8, 0.8786127167630058, 0.9316167101302996, 0.9634114484160676, 0.9810272701200782, 0.9903323786235443, 0.9951192888604155, 0.9975477119867827]",127,0,7,0.01226144006608643,True,Depolarizing_d4_delta0.200
depolarizing,4,128,0.5,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.375, 0.2934782608695652, 0.21087225487163622, 0.13782499329979983, 0.0823905493372264, 0.045900703786780045, 0.024386607073578093, 0.012594566671576851]","[0.625, 0.7065217391304348, 0.7891277451283638, 0.8621750067002002, 0.9176094506627737, 0.95409929621322, 0.9756133929264219, 0.9874054333284231]","[0.5, 0.6086956521739131, 0.718836993504485, 0.8162333422669336, 0.8901459342170315, 0.9387990616176266, 0.9674845239018959, 0.9832072444378975]",127,0,7,0.033585511124204936,True,Depolarizing_d4_delta0.500
depolarizing,4,128,0.7,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.5249999999999999, 0.46821631878557873, 0.3992212152375059, 0.3198921915759523, 0.23652883522973522, 0.1593328716040889, 0.09782929279053384, 0.05559372739162166]","[0.47500000000000003, 0.5317836812144212, 0.6007787847624941, 0.6801078084240477, 0.7634711647702648, 0.8406671283959111, 0.9021707072094661, 0.9444062726083784]","[0.30000000000000004, 0.3757115749525617, 0.4677050463499921, 0.5734770778987303, 0.6846282196936864, 0.7875561711945481, 0.8695609429459549, 0.9258750301445045]",127,0,7,0.10589281407927938,True,Depolarizing_d4_delta0.700
depolarizing,4,128,0.8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.6000000000000001, 0.5625, 0.5150602409638555, 0.45594686480410174, 0.38471155781647326, 0.30397196625194534, 0.2209342255635595, 0.14613282741465142]","[0.39999999999999997, 0.43749999999999994, 0.4849397590361445, 0.5440531351958983, 0.6152884421835267, 0.6960280337480547, 0.7790657744364405, 0.8538671725853486]","[0.19999999999999996, 0.24999999999999994, 0.31325301204819267, 0.3920708469278643, 0.48705125624470236, 0.5947040449974063, 0.7054210325819207, 0.8051562301137981]",127,0,7,0.24355471235775233,True,Depolarizing_d4_delta0.800
depolarizing,4,128,0.9,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.675, 0.6575546719681908, 0.6355509695067356, 0.6076639473702233, 0.5722332162454286, 0.5273316301611184, 0.4711044879429883, 0.40265949860207084]","[0.32499999999999996, 0.3424453280318091, 0.3644490304932644, 0.3923360526297766, 0.42776678375457144, 0.4726683698388817, 0.5288955120570116, 0.5973405013979292]","[0.09999999999999998, 0.1232604373757455, 0.15259870732435254, 0.18978140350636882, 0.2370223783394286, 0.2968911597851756, 0.3718606827426822, 0.4631206685305722]",127,0,7,0.5965325905215864,True,Depolarizing_d4_delta0.900
depolarizing,4,128,0.95,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.7124999999999999, 0.704318522216675, 0.694193488715597, 0.6815984203266767, 0.6658427602121828, 0.646019541543922, 0.6209454357570008, 0.5891100899860575]","[0.28750000000000003, 0.29568147778332504, 0.3058065112844029, 0.31840157967332333, 0.3341572397878171, 0.353980458456078, 0.37905456424299927, 0.41088991001394254]","[0.050000000000000044, 0.06090863704443341, 0.07440868171253721, 0.09120210623109776, 0.1122096530504228, 0.13864061127477068, 0.17207275232399902, 0.21451988001859004]",127,0,7,0.8268211789278002,True,Depolarizing_d4_delta0.950
depolarizing,4,256,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.07499999999999998, 0.041386271870794106, 0.021858279639046047, 0.011251116871142247, 0.005710423099096612, 0.002877012787612765, 0.0014440324590539455, 0.000723407385916891, 0.0003620526979493943]","[0.925, 0.9586137281292059, 0.9781417203609539, 0.9887488831288578, 0.9942895769009034, 0.9971229872123872, 0.9985559675409461, 0.9992765926140831, 0.9996379473020506]","[0.9, 0.9448183041722745, 0.9708556271479386, 0.984998510838477, 0.9923861025345379, 0.9961639829498496, 0.9980746233879281, 0.9990354568187775, 0.9995172630694008]",255,0,8,0.004827369305991925,True,Depolarizing_d4_delta0.100
depolarizing,4,256,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.14999999999999997, 0.09104046242774566, 0.05128746740227533, 0.02744141368794928, 0.014229547409941368, 0.007250716032341786, 0.003660533354688411, 0.001839216009912964, 0.0009218652212135137]","[0.8500000000000001, 0.9089595375722543, 0.9487125325977247, 0.9725585863120507, 0.9857704525900586, 0.9927492839676582, 0.9963394666453116, 0.998160783990087, 0.9990781347787865]","[0.8, 0.8786127167630058, 0.9316167101302996, 0.9634114484160676, 0.9810272701200782, 0.9903323786235443, 0.9951192888604155, 0.9975477119867827, 0.9987708463717153]",255,0,8,0.006145768141423426,True,Depolarizing_d4_delta0.200
depolarizing,4,256,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.375, 0.2934782608695652, 0.21087225487163622, 0.13782499329979983, 0.0823905493372264, 0.045900703786780045, 0.024386607073578093, 0.012594566671576851, 0.006403695102960905]","[0.625, 0.7065217391304348, 0.7891277451283638, 0.8621750067002002, 0.9176094506627737, 0.95409929621322, 0.9756133929264219, 0.9874054333284231, 0.9935963048970391]","[0.5, 0.6086956521739131, 0.718836993504485, 0.8162333422669336, 0.8901459342170315, 0.9387990616176266, 0.9674845239018959, 0.9832072444378975, 0.9914617398627188]",255,0,8,0.017076520274562412,True,Depolarizing_d4_delta0.500
depolarizing,4,256,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.5249999999999999, 0.46821631878557873, 0.3992212152375059, 0.3198921915759523, 0.23652883522973522, 0.1593328716040889, 0.09782929279053384, 0.05559372739162166, 0.029913333125375224]","[0.47500000000000003, 0.5317836812144212, 0.6007787847624941, 0.6801078084240477, 0.7634711647702648, 0.8406671283959111, 0.9021707072094661, 0.9444062726083784, 0.9700866668746247]","[0.30000000000000004, 0.3757115749525617, 0.4677050463499921, 0.5734770778987303, 0.6846282196936864, 0.7875561711945481, 0.8695609429459549, 0.9258750301445045, 0.960115555832833]",255,0,8,0.0569777773816671,True,Depolarizing_d4_delta0.700
depolarizing,4,256,0.8,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.6000000000000001, 0.5625, 0.5150602409638555, 0.45594686480410174, 0.38471155781647326, 0.30397196625194534, 0.2209342255635595, 0.14613282741465142, 0.08826773445206623]","[0.39999999999999997, 0.43749999999999994, 0.4849397590361445, 0.5440531351958983, 0.6152884421835267, 0.6960280337480547, 0.7790657744364405, 0.8538671725853486, 0.9117322655479337]","[0.19999999999999996, 0.24999999999999994, 0.31325301204819267, 0.3920708469278643, 0.48705125624470236, 0.5947040449974063, 0.7054210325819207, 0.8051562301137981, 0.882309687397245]",255,0,8,0.1471128907534437,True,Depolarizing_d4_delta0.800
depolarizing,4,256,0.9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.675, 0.6575546719681908, 0.6355509695067356, 0.6076639473702233, 0.5722332162454286, 0.5273316301611184, 0.4711044879429883, 0.40265949860207084, 0.32370625451371093]","[0.32499999999999996, 0.3424453280318091, 0.3644490304932644, 0.3923360526297766, 0.42776678375457144, 0.4726683698388817, 0.5288955120570116, 0.5973405013979292, 0.6762937454862891]","[0.09999999999999998, 0.1232604373757455, 0.15259870732435254, 0.18978140350636882, 0.2370223783394286, 0.2968911597851756, 0.3718606827426822, 0.4631206685305722, 0.5683916606483854]",255,0,8,0.47956482150179397,True,Depolarizing_d4_delta0.900
depolarizing,4,256,0.95,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.7124999999999999, 0.704318522216675, 0.694193488715597, 0.6815984203266767, 0.6658427602121828, 0.646019541543922, 0.6209454357570008, 0.5891100899860575, 0.5486850356104164]","[0.28750000000000003, 0.29568147778332504, 0.3058065112844029, 0.31840157967332333, 0.3341572397878171, 0.353980458456078, 0.37905456424299927, 0.41088991001394254, 0.45131496438958363]","[0.050000000000000044, 0.06090863704443341, 0.07440868171253721, 0.09120210623109776, 0.1122096530504228, 0.13864061127477068, 0.17207275232399902, 0.21451988001859004, 0.26841995251944484]",255,0,8,0.7700842605058477,True,Depolarizing_d4_delta0.950
depolarizing,4,1024,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.07499999999999998, 0.041386271870794106, 0.021858279639046047, 0.011251116871142247, 0.005710423099096612, 0.002877012787612765, 0.0014440324590539455, 0.000723407385916891, 0.0003620526979493943, 0.00018111375289625586, 9.057874655593601e-05]","[0.925, 0.9586137281292059, 0.9781417203609539, 0.9887488831288578, 0.9942895769009034, 0.9971229872123872, 0.9985559675409461, 0.9992765926140831, 0.9996379473020506, 0.9998188862471038, 0.9999094212534441]","[0.9, 0.9448183041722745, 0.9708556271479386, 0.984998510838477, 0.9923861025345379, 0.9961639829498496, 0.9980746233879281, 0.9990354568187775, 0.9995172630694008, 0.9997585149961383, 0.9998792283379254]",1023,0,10,0.0012077166207458136,True,Depolarizing_d4_delta0.100
depolarizing,4,1024,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.14999999999999997, 0.09104046242774566, 0.05128746740227533, 0.02744141368794928, 0.014229547409941368, 0.007250716032341786, 0.003660533354688411, 0.001839216009912964, 0.0009218652212135137, 0.0004614994286616658, 0.0002308917349045092]","[0.8500000000000001, 0.9089595375722543, 0.9487125325977247, 0.9725585863120507, 0.9857704525900586, 0.9927492839676582, 0.9963394666453116, 0.998160783990087, 0.9990781347787865, 0.9995385005713383, 0.9997691082650955]","[0.8, 0.8786127167630058, 0.9316167101302996, 0.9634114484160676, 0.9810272701200782, 0.9903323786235443, 0.9951192888604155, 0.9975477119867827, 0.9987708463717153, 0.9993846674284511, 0.9996921443534607]",1023,0,10,0.0015392782326967285,True,Depolarizing_d4_delta0.200
depolarizing,4,1024,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.375, 0.2934782608695652, 0.21087225487163622, 0.13782499329979983, 0.0823905493372264, 0.045900703786780045, 0.024386607073578093, 0.012594566671576851, 0.006403695102960905, 0.0032292731011152598, 0.0016215999000387393]","[0.625, 0.7065217391304348, 0.7891277451283638, 0.8621750067002002, 0.9176094506627737, 0.95409929621322, 0.9756133929264219, 0.9874054333284231, 0.9935963048970391, 0.9967707268988848, 0.9983784000999613]","[0.5, 0.6086956521739131, 0.718836993504485, 0.8162333422669336, 0.8901459342170315, 0.9387990616176266, 0.9674845239018959, 0.9832072444378975, 0.9914617398627188, 0.9956943025318463, 0.9978378667999483]",1023,0,10,0.004324266400103305,True,Depolarizing_d4_delta0.500
depolarizing,4,1024,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.5249999999999999, 0.46821631878557873, 0.3992212152375059, 0.3198921915759523, 0.23652883522973522, 0.1593328716040889, 0.09782929279053384, 0.05559372739162166, 0.029913333125375224, 0.015562029985443843, 0.00794371560711013]","[0.47500000000000003, 0.5317836812144212, 0.6007787847624941, 0.6801078084240477, 0.7634711647702648, 0.8406671283959111, 0.9021707072094661, 0.9444062726083784, 0.9700866668746247, 0.9844379700145561, 0.9920562843928898]","[0.30000000000000004, 0.3757115749525617, 0.4677050463499921, 0.5734770778987303, 0.6846282196936864, 0.7875561711945481, 0.8695609429459549, 0.9258750301445045, 0.960115555832833, 0.9792506266860749, 0.9894083791905198]",1023,0,10,0.015130886870685964,True,Depolarizing_d4_delta0.700
depolarizing,4,1024,0.8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.6000000000000001, 0.5625, 0.5150602409638555, 0.45594686480410174, 0.38471155781647326, 0.30397196625194534, 0.2209342255635595, 0.14613282741465142, 0.08826773445206623, 0.04954857845956709, 0.026450772142705442]","[0.39999999999999997, 0.43749999999999994, 0.4849397590361445, 0.5440531351958983, 0.6152884421835267, 0.6960280337480547, 0.7790657744364405, 0.8538671725853486, 0.9117322655479337, 0.9504514215404329, 0.9735492278572946]","[0.19999999999999996, 0.24999999999999994, 0.31325301204819267, 0.3920708469278643, 0.48705125624470236, 0.5947040449974063, 0.7054210325819207, 0.8051562301137981, 0.882309687397245, 0.9339352287205772, 0.9647323038097261]",1023,0,10,0.044084620237842397,True,Depolarizing_d4_delta0.800
depolarizing,4,1024,0.9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.675, 0.6575546719681908, 0.6355509695067356, 0.6076639473702233, 0.5722332162454286, 0.5273316301611184, 0.4711044879429883, 0.40265949860207084, 0.32370625451371093, 0.24032325891891912, 0.1626042576269678]","[0.32499999999999996, 0.3424453280318091, 0.3644490304932644, 0.3923360526297766, 0.42776678375457144, 0.4726683698388817, 0.5288955120570116, 0.5973405013979292, 0.6762937454862891, 0.7596767410810809, 0.8373957423730322]","[0.09999999999999998, 0.1232604373757455, 0.15259870732435254, 0.18978140350636882, 0.2370223783394286, 0.2968911597851756, 0.3718606827426822, 0.4631206685305722, 0.5683916606483854, 0.6795689881081078, 0.7831943231640429]",1023,0,10,0.24089519648439675,True,Depolarizing_d4_delta0.900
depolarizing,4,1024,0.95,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.7124999999999999, 0.704318522216675, 0.694193488715597, 0.6815984203266767, 0.6658427602121828, 0.646019541543922, 0.6209454357570008, 0.5891100899860575, 0.5486850356104164, 0.49771349663610054, 0.4347155416510522]","[0.28750000000000003, 0.29568147778332504, 0.3058065112844029, 0.31840157967332333, 0.3341572397878171, 0.353980458456078, 0.37905456424299927, 0.41088991001394254, 0.45131496438958363, 0.5022865033638995, 0.5652844583489478]","[0.050000000000000044, 0.06090863704443341, 0.07440868171253721, 0.09120210623109776, 0.1122096530504228, 0.13864061127477068, 0.17207275232399902, 0.21451988001859004, 0.26841995251944484, 0.3363820044851993, 0.4203792777985971]",1023,0,10,0.6101270760014769,True,Depolarizing_d4_delta0.950
depolarizing,5,8,0.1,"[0, 1, 2, 3]","[0.07999999999999999, 0.04415584415584419, 0.02332306797605046, 0.012005452055035181]","[0.92, 0.9558441558441558, 0.9766769320239496, 0.9879945479449648]","[0.9, 0.9448051948051948, 0.9708461650299369, 0.984993184931206]",7,0,3,0.1500681506879398,True,Depolarizing_d5_delta0.100
