run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,iterations,purification_level,bloch_r_init,bloch_r_final
M1_N2_dephase_z_iid_p_p0.79000_twirl,1,2,dephase_z,iid_p,0.79,0.79,0.4733333333333329,0.4733333333333329,0.5266666666666666,0.5266666666666666,0.5014222222222215,0.5014222222222215,1.0,0,True,1,0,0.0533333333333334,0.0533333333333334
M1_N4_dephase_z_iid_p_p0.71000_twirl,1,4,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.5014222222222217,0.4733333333333332,0.4985777777777777,0.5014222222222215,0.5000040454320979,1.0533333333333337,0,True,2,0,0.0533333333333333,0.0028444444444444
M1_N4_dephase_z_iid_p_p0.72000_twirl,1,4,dephase_z,iid_p,0.72,0.72,0.5199999999999998,0.5007999999999997,0.4799999999999998,0.4991999999999998,0.5007999999999997,0.5000012799999995,1.04,0,True,2,0,0.04,0.0016
M1_N4_dephase_z_iid_p_p0.73000_twirl,1,4,dephase_z,iid_p,0.73,0.73,0.513333333333333,0.5003555555555551,0.4866666666666666,0.4996444444444443,0.5003555555555549,0.5000002528395054,1.0266666666666666,0,True,2,0,0.0266666666666666,0.0007111111111111
M1_N4_dephase_z_iid_p_p0.74000_twirl,1,4,dephase_z,iid_p,0.74,0.74,0.5066666666666663,0.5000888888888882,0.4933333333333332,0.499911111111111,0.5000888888888882,0.5000000158024682,1.0133333333333334,0,True,2,0,0.0133333333333333,0.0001777777777777
M1_N4_dephase_z_iid_p_p0.75000_twirl,1,4,dephase_z,iid_p,0.75,0.75,0.4999999999999996,0.4999999999999994,0.4999999999999999,0.4999999999999999,0.4999999999999993,0.4999999999999991,1.0,0,True,2,0,1.8503717077085938e-17,6.167905692361978e-18
M1_N4_dephase_z_iid_p_p0.76000_twirl,1,4,dephase_z,iid_p,0.76,0.76,0.4933333333333329,0.5000888888888884,0.5066666666666666,0.499911111111111,0.5000888888888882,0.5000000158024682,0.9866666666666666,0,True,2,0,0.0133333333333333,0.0001777777777777
M1_N4_dephase_z_iid_p_p0.77000_twirl,1,4,dephase_z,iid_p,0.77,0.77,0.4866666666666664,0.5003555555555551,0.5133333333333333,0.4996444444444443,0.5003555555555552,0.5000002528395056,0.9733333333333332,0,True,2,0,0.0266666666666667,0.0007111111111111
M1_N4_dephase_z_iid_p_p0.78000_twirl,1,4,dephase_z,iid_p,0.78,0.78,0.4799999999999996,0.5007999999999995,0.5199999999999999,0.4991999999999998,0.5007999999999994,0.5000012799999991,0.96,0,True,2,0,0.04,0.0016
M1_N4_dephase_z_iid_p_p0.79000_twirl,1,4,dephase_z,iid_p,0.79,0.79,0.4733333333333329,0.5014222222222217,0.5266666666666666,0.4985777777777777,0.5014222222222215,0.5000040454320979,0.9466666666666664,0,True,2,0,0.0533333333333334,0.0028444444444444
M1_N8_dephase_z_iid_p_p0.71000_twirl,1,8,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.5000758518518512,0.4733333333333332,0.499924148148148,0.5014222222222215,0.5000000115070057,1.0561777777777777,0,True,3,0,0.0533333333333333,0.0001517037037037
